pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
6571359004248842,-55,-8856111779285201,-53,5669490029402684,-67,-7819943649945528,-55,-8792477827491552,-53,6005434325463209,-65,7338557326222095,-66
6669970274005161,-53,-6053192073912324,-53,6729513447482605,-66,-7740385929337299,-53,4606089812414420,-53,6948708856649052,-66,6767677987392676,-66
7560462497903737,-55,-8806650932810421,-53,6796635247543977,-66,4832648464439495,-53,7600996404533901,-53,7737082615656273,-66,6931899197648941,-66
-8735044966711631,-53,-8789654542607587,-55,8815382204298923,-66,5430079286611234,-53,7186367439381237,-53,5062652535180104,-66,4707665673784338,-65
-7922268088096743,-53,-8571419168171357,-54,5575540937630489,-67,7621503628453906,-53,-4800241741128949,-53,4714321659081961,-67,5646997803922100,-67
6453755118496763,-53,-6283206316998266,-53,5282278526829791,-65,-8058754821867474,-53,8046392745040757,-54,4742122114081803,-67,7220944356786684,-65
-7584334045982445,-55,-8805367952298750,-53,8012560288420377,-66,-8403211643339576,-56,-8945741733296455,-53,6406267642331548,-68,6464779123770365,-65
-6450798333033415,-54,8409901224270773,-53,5604091356764692,-68,-9005110719517603,-53,-6206606605179660,-58,7973673858559552,-67,7734338050446495,-67
7370256334893556,-53,5177736868251529,-53,7753099122337232,-66,5872166846406384,-53,-6829882419752778,-53,8493347398033168,-66,7869786139325426,-66
7752844008691038,-53,4585089503349098,-53,6395255820952973,-65,-6015436668294508,-53,-6704040574142695,-53,4765267297853144,-67,5667670997363102,-64
-8519345749762619,-53,5848208003355515,-54,6072560579587264,-65,-7025743911133239,-57,-8996489331797467,-53,4861069967065391,-65,6444471300427558,-65
-8452994129551172,-53,6221423809280659,-54,5352054495501209,-67,-8827450307726379,-53,-7161853361232167,-55,5828658984833632,-66,5341128712971538,-66
-7642478616685167,-54,-8156455585854441,-53,7503478764172790,-66,7337272555380199,-53,5224372577076512,-53,8348456429513456,-66,7581240016905651,-66
7708367267510908,-53,4659475552880776,-53,7745975139126687,-68,4803004044998210,-53,-7619763140381458,-53,8073532739335435,-67,6067228587226840,-67
-5301989038602406,-53,-7281383788074322,-53,7234584576042863,-66,8820452993080419,-53,7298489214410357,-55,7599868719850914,-66,7446504800200493,-66
-6417947232034711,-53,6319777700479228,-53,5112540102456155,-65,8947330725656382,-53,-8294231535891262,-56,6979014113157268,-66,5509617423999962,-65
8639067063531262,-53,5097512418700100,-54,5626392892635730,-66,8828810059677975,-54,-7851284372129039,-53,4881643351884245,-66,6227422780491443,-66
-6087130032342637,-53,6639012370416152,-53,8705981556181010,-66,5764038340812542,-54,-8533674680720676,-53,4912771178987069,-66,8973202565810196,-66
-6594148421026533,-53,6135702384560526,-53,4605365501680119,-65,8073192451815307,-53,-7988291667030715,-54,8635358710611629,-66,4851032242655823,-65
-8097020844126206,-53,7891233394718309,-54,7056128009090534,-66,-5325569451279355,-56,-8982565628127522,-53,5410822132114083,-65,8739855403494422,-66
-5878113878377909,-53,6824764707480728,-53,6258914766971209,-65,-5119623156707065,-56,-8984436442505001,-53,5895410312026302,-66,7745924126646537,-65
-6547682235151837,-57,8997897916020872,-53,6075677749596978,-65,-5873540862299169,-54,-8514987807569251,-53,5712586352501517,-66,8963691411874171,-65
7651800215588799,-57,8994494270797507,-53,5381923700242578,-67,-8987639218274521,-53,4746228590759287,-56,7866998751550570,-67,7597424476760477,-67
-6765278187922882,-53,5946482070425717,-53,5438445705452920,-66,6800501328345188,-53,5906167791638227,-53,5956543478685173,-65,4762378598960932,-65
-6338749809797752,-53,6399210040644785,-53,5654417587937048,-67,-7658322844003121,-54,-8152739468373385,-53,5047817882735164,-66,4593780483607681,-66
-5160741865160787,-54,8629676906330988,-53,7128633466859891,-66,-5379575762580993,-53,7224250898132212,-53,5778255130081721,-65,5199067453849640,-65
5403125877442820,-54,8592508086325325,-53,7724702108857390,-66,-8938685715553601,-53,-8870752742482288,-56,7645398475259888,-66,7752361841091094,-66
5347756328730611,-53,7247836961897632,-53,6292726374644745,-68,-4707921100754933,-54,-8694165171176888,-53,5632095239056004,-67,4908926482155831,-67
-8488732228831298,-54,-7944494550027579,-53,8378253568567875,-66,-5987306591879992,-54,-8495156133563783,-53,6474727534623312,-66,4549203615705647,-65
-7876043458125205,-57,8993738129563956,-53,6017501366849069,-67,-7895456011952885,-53,-8669812584905183,-54,7571795129669359,-67,7534106131224574,-67
8819355895658466,-54,7853940188451944,-53,6248588206100231,-65,-8672119491606689,-54,7894822495971512,-53,5868201076703399,-65,6586841118143230,-65
-8987120540289172,-53,-4808672369363844,-56,7227361348443421,-66,-8846712498139234,-53,-6770897599041391,-55,5771319132234104,-66,8602895319507521,-66
5578656810536581,-53,-7071649487226027,-53,6012646292682897,-67,-5528364342466742,-54,8572568706304462,-53,8648407710663617,-66,5602921655958997,-66
-8414373166135302,-53,-6427429532495939,-54,6288435303919277,-68,-9005893956213280,-53,-4906761254208525,-58,5473727464121209,-66,8686019624177301,-68
7486754073965830,-53,-5007809029318798,-53,6219642626217775,-66,8835385963340775,-53,-7003534267511094,-55,5545914640064366,-68,4779422646989670,-65
-8910846458530675,-55,8727367259827802,-53,4880209072353939,-67,-5826595181967059,-55,-8888633857627429,-53,7535920499032108,-66,8843402821501317,-67
-8647340764053468,-53,5041085556103523,-54,7839653614320915,-67,4527344464852217,-53,-7786705860789750,-53,6277340476115928,-65,5909455381430228,-65
-8388485750146440,-53,6561385226096560,-54,4510972321645345,-65,-5358269680823868,-53,-7240067898380137,-53,4614168620597612,-65,4513975334810327,-65
-8688602482330499,-53,-4748820144959660,-54,5972795713843050,-65,-6684919741385075,-53,6036678228441975,-53,6387792350373721,-65,6307560772262556,-65
8361798834743485,-54,-7978077326098210,-53,6631093571263134,-66,6840477124265309,-53,-5859821693588890,-53,7536438404225209,-66,7427893772201426,-66
-7431337895996434,-53,5089681237918303,-53,5093002585357089,-66,-6500010630858735,-53,-6235342761430241,-53,7600523326239742,-66,6044245811505310,-66
6530239148388681,-53,6203677475920771,-53,7571339796296083,-66,-8326922058448978,-55,8763334709121494,-53,4588700049465144,-65,7640362496931713,-66
7067215511471999,-53,5584272846635934,-53,5266911090435082,-67,6275012553008854,-58,9005064415980585,-53,4956057114002550,-66,7881153025575805,-67
-7890152219453300,-53,-8689104509933028,-54,5896430976739559,-65,5408220066396219,-56,8981794042184981,-53,8218170126909819,-66,6934677473423787,-65
-4615738069175261,-53,7734636407690780,-53,5957047322065453,-67,-5798146808051440,-53,6892831850599725,-53,8537964605545731,-66,8043140955449277,-66
-8247303098564631,-53,7241996424916353,-54,5734966981507325,-65,-8893346874814338,-53,5710368096775509,-55,7287173093969008,-66,6120539310795925,-65
6888380549860655,-54,8322691341639173,-53,6326888910269466,-66,-8913257088132068,-53,-5189967442887455,-55,4788696387709715,-65,7368887727769309,-66
-7375644647648832,-53,-5170058454225085,-53,5295002907736192,-68,9002411212450925,-53,4698380854231580,-57,8810923397069263,-66,8587968901696042,-66
-4823828654094050,-54,8678266329822767,-53,8982319583513765,-66,8043435501100055,-53,-8107473974066669,-54,7220269129641247,-67,5321837360210482,-65
-6038395107020257,-53,-6683369091751336,-53,5961296576240221,-66,-8211665944465072,-53,7402210162446733,-54,5805437847200963,-65,5602670803661675,-65
-8192454571356942,-53,7486875321792180,-54,8150295858426387,-66,-5498461366520585,-53,7134182505632475,-53,8158404584429251,-66,8155623451769098,-66
8324492586088499,-53,-6879668879436970,-54,6481994286150561,-66,-7545671707443860,-56,8957677937845074,-53,4538535628488316,-65,7945784701102726,-66
6812759571750785,-53,5892023688737382,-53,6189545659906978,-65,7836307675563218,-53,8881873706454574,-54,8886162761558329,-67,4613071579488854,-64
5860401264410041,-53,6839980657823869,-53,6156829338186209,-68,6210370811717796,-53,-6523874042234533,-53,8617248586278017,-67,8144274477992867,-68
-8190255004716416,-54,8022441558577036,-53,6309713021439478,-66,8299043731681018,-53,-7001574276885034,-54,8049731705657205,-66,7946690686137742,-66
-7410937936479841,-53,-5119339533832470,-53,7585671681089859,-68,6958059300309264,-55,-8837631163070431,-53,5812091642820894,-65,7908340204544497,-67
6730072198117792,-54,8355008613409001,-53,5077220536903560,-65,8993020603248054,-53,8083037886828709,-57,5852418340334496,-65,5147168946416779,-65
-6659722604542495,-53,6064464706595089,-53,8464421225163325,-66,8966868980628787,-53,-6811280114678500,-56,4814062251479874,-67,6947681834259350,-65
-8879706842515751,-53,6040456291549447,-55,8860293593226836,-67,-8994685599092330,-53,-7593996605213034,-57,6848379906677696,-66,6769205276376938,-66
8729120029925477,-53,8883334354693477,-55,4892775868647667,-67,-8699196729656445,-53,4670594807983594,-54,6894192094174396,-66,6985581996501219,-67
6415127341425228,-53,6322640235697900,-53,7880630635373927,-68,-7275896400684059,-53,5309516748811393,-53,5608994166955140,-65,5497253936210915,-66
-6359147671725916,-53,6378940293523264,-53,6170038378062843,-68,-6354701141870313,-53,-6383369848039548,-53,8956139370367645,-66,8318502085336199,-66
-8085719190264527,-54,8048908216750427,-53,4537105621542237,-65,9005481502171224,-54,-7800959157537514,-53,4952951659975868,-66,6135748843479878,-65
-8096265072414230,-55,-8776832791440989,-53,4546509785697802,-66,-7275651150222075,-53,5309852902769334,-53,7796748473456870,-66,6271931906668454,-66
9006939878240640,-53,8747592343173625,-60,5809271622106225,-65,8699905677454464,-53,-4665309172194189,-54,6075297954574846,-65,6021113555114282,-65
-5530641019675527,-53,7109264792499448,-53,6393194608968171,-65,4667049666187880,-55,-8931310208205492,-53,5560226873243427,-65,6993370785941411,-65
-6354518115047819,-54,8428206344552618,-53,8629376588921048,-66,-5541111629720136,-55,8900036106231219,-53,7515121252419188,-66,8639059377361949,-66
5552444516243304,-53,7092249168746877,-53,6307783399513329,-68,6159175795955755,-55,8874608285870214,-53,7242522495140735,-66,7340636061521398,-67
7641117684878965,-53,-4768957840569567,-53,7706171236069925,-68,7195336960033111,-53,-5418188115978038,-53,5772399821677176,-65,5121640090434987,-66
-8074805978294184,-53,7981765586188593,-54,4775477629201974,-65,8140030806104502,-53,7712207608501510,-54,4784571451809229,-66,5780814057283373,-65
6344551610162229,-54,8430083239046630,-53,4512759950593295,-65,-7901753211046492,-53,-8646833521215822,-54,5964453566746232,-65,5174584802265679,-65
-7288931484400688,-58,9004318628065662,-53,8732959387184684,-66,6086894317235841,-53,6639228502441406,-53,7675070581812641,-66,8945083029762434,-66
7369452723421984,-53,5178880592318187,-53,7245938650578502,-66,-7135905647745093,-53,5496224808431757,-53,5580588675822161,-65,8158493996321638,-66
-5728960460970378,-58,-9005419795730441,-53,8073235778247923,-66,-7919875165177774,-53,-8580259843289065,-54,8346266274470766,-66,8119678167539362,-66
8911686981329662,-53,-5232930021834536,-55,4621528832792899,-65,-8517267386227827,-54,7936855576713218,-53,8341684440221077,-66,4983291433394282,-65
-7760927669343315,-53,4571393477792043,-53,5490822664847521,-65,8302317828730518,-53,-6986030784354119,-54,6104904618025713,-66,7251774768216699,-65
-8049635814655200,-53,8082821691590288,-54,6676665474530384,-68,8925500431499674,-53,-4841620187955034,-55,4752206128261686,-67,8303220677250552,-68
-5933723812773509,-53,6776470983328713,-53,8748332186705624,-66,-8104986525382546,-53,-7858455477699477,-54,4513464561828860,-65,8964156629948293,-66
-7427549192975037,-53,5095208470082860,-53,5860198670389842,-65,8264543735416788,-53,7162947223668404,-54,5832630758582687,-65,5879095850421580,-65
-8739925910275783,-53,-8711677921604590,-55,7932054436565593,-67,-6185397186735215,-58,-9005124896966926,-53,5123817166276647,-65,8497767721112443,-66
6206110867954206,-54,8455807748640014,-53,6884747775183062,-66,-8784457794884213,-53,-7962853221056491,-55,7340855872129522,-67,8292022814813862,-66
-5655374054647744,-54,8551831507271692,-53,6294188939980951,-65,-5215871452606164,-55,-8912312054352019,-53,8812483657759417,-68,5679602057312241,-64
-7657414887729108,-55,8801413957511362,-53,6294819907362683,-66,5023958157608965,-55,-8919199880011355,-53,6064188888594169,-65,4929522530287641,-65
8185858789310036,-53,-7515678085219880,-54,5275416251585029,-68,5755300500726886,-55,8891536393692556,-53,4548945505115582,-65,6045636713839171,-68
8086285572171178,-53,-7935143106902493,-54,5497546778399880,-68,-5009818320523647,-54,-8651882293385759,-53,4660882767019229,-65,6111540974671577,-66
-8658634351282760,-53,4962938139421797,-54,7514618490039972,-66,-5105685354319031,-53,-7420351370688836,-53,8244323723465432,-66,7786827566309642,-66
-6892039636160029,-53,-5799088522575667,-53,5020145478193662,-66,-5361595884491233,-55,-8906905666617883,-53,5548771531094465,-66,5378585348944317,-66
-7212111259810697,-53,-5395840019047901,-53,4621321659854687,-67,4958295454789405,-53,7519637174328436,-53,4783874213802803,-65,4793582715474413,-66
-4666718623110554,-53,-7703984313351163,-53,4858482839492693,-65,-8482277427965654,-53,-6059903030017429,-54,5595692865986770,-65,4877470759785843,-65
7891402601589269,-53,8684561782254167,-54,7808785467369153,-68,4622864206461504,-57,-9002563948676460,-53,7281669664391223,-66,8496783994798667,-68
8157957842291880,-54,-8030664277012506,-53,6581031782115117,-66,-8634924694617494,-53,-5125509814987842,-54,4518627817937397,-65,8027285134447397,-66
5055941347229335,-53,-7454333875062375,-53,5773879802716064,-65,6260553983698349,-53,6475731731568034,-53,7200429162679550,-66,7124754114132884,-65
-6129824045943752,-53,-6599613271588602,-53,8123689478402372,-67,7073333919240805,-53,5576520813623249,-53,4664318791812118,-65,6573819941165087,-66
-6565607219135278,-58,9004862051677560,-53,8075105429986198,-66,-5834383781416235,-53,-6862186540071584,-53,7235243052916603,-67,5733053810857907,-65
-4600753376596069,-54,-8708496142499464,-53,5450073019420701,-66,6588728308450942,-54,-8383126043268069,-53,8095758768148620,-66,5989983556943210,-66
-7415547039772906,-56,8959375688981641,-53,5259203762136646,-65,8922620798903137,-53,-4925811459015590,-55,4744838910792143,-66,5392035029644051,-65
-8929834827654212,-53,-4712007103931867,-55,6974303865815635,-67,7150798959193941,-57,8996104492621131,-53,5645761315962823,-66,4964833893686046,-66
8774458589258562,-53,-8137334857079335,-55,4522285304447624,-65,9006030444347822,-53,-4642988198873806,-58,5735591383273116,-65,4962579517886317,-65
-8208284725637417,-54,8017833487382475,-53,7248451605962865,-68,8459897299683416,-54,7952180335873616,-53,7047281836048386,-66,4515001084072483,-67
8213041591765600,-53,-7396103187526209,-54,6535148311102888,-66,-6787644019394178,-54,8343357181076087,-53,5066618543842132,-65,4866232874204562,-65
8309122500002821,-53,-6953594822902499,-54,4939510124143835,-65,-5637466022562467,-55,-8896253328191202,-53,8929024489864051,-66,5017641770114545,-65
-6249174726778474,-54,8447874955985948,-53,7989532886544677,-66,-8050199463120479,-53,-8080575374817621,-54,6373926415104154,-65,6242951725377005,-65
-8273875616663462,-53,-7119724655801499,-54,7775850320840498,-66,7148918983474152,-53,5479287885264996,-53,7523652321862459,-68,5698962063677749,-65
5402381611147609,-57,9000868305142474,-53,4883887915511296,-65,-7929935053425740,-57,-8993553023355787,-53,6230359910014991,-65,5204363430738366,-65
-4814652047712346,-53,7612408484270060,-53,8756934602789567,-66,-7764586854428170,-53,-4565175570217866,-53,4859820568555925,-65,4742685040021389,-65
8204417114494983,-53,-7434292962436062,-54,8404798815643885,-67,4607780319170291,-53,7739379594292984,-53,6398569476511191,-65,8610687097538172,-66
-5188350124123358,-53,7362788840023276,-53,5647943669455736,-65,-8552538997318784,-56,-8943530237693253,-53,8200193799202038,-67,4582475182774712,-64
-7027034604603127,-53,5634751309821561,-53,7126480018906480,-66,4972187594317492,-54,-8657307638046319,-53,5830496512522887,-66,8041523437202502,-66
8892634230892231,-53,-5728098434894202,-55,4984214922159116,-66,-5466756415285848,-54,-8582440211035863,-53,5810813937413698,-65,7909835169779630,-66
-4586756936307589,-53,-7751857778551727,-53,7380950853800180,-67,-7148960818299458,-53,-5479233170365152,-53,5012868258052786,-65,6830337126091253,-66
7799903547473721,-55,-8793590412915664,-53,5311956610713231,-67,5480910151987179,-53,-7147675257963133,-53,6985582267783108,-66,6479379286198035,-67
8848484123483307,-53,-6733755842838827,-55,5159237778400403,-66,-6042939496626683,-53,6679260440916846,-53,6435384289286404,-66,6167099518234451,-66
8010865752943334,-53,8235452054046716,-54,6701940948902130,-66,4530661373755426,-54,-8717678218716988,-53,5447224540733312,-65,8861052909819752,-66
5898744849441972,-53,6806941132886322,-53,5600238044863096,-68,-7578914766723283,-53,-4867205360074970,-53,4770051700339531,-65,7098452495506204,-66
-6191518828637009,-53,-6541768305526142,-53,5471211764348011,-66,-7718114217749986,-53,4643312474919341,-53,6327653868608562,-66,5826663172982475,-66
8353788968276917,-53,6736125962917076,-54,6637456619039946,-68,-6046158482072688,-54,-8484729133597297,-53,5565900443497828,-65,7683848932588870,-67
8714138295402201,-53,4557820566023768,-54,5313930220484580,-67,-7666053819695740,-53,-4728769031087953,-53,6847838446789799,-66,6420184703047148,-66
-6009208700016675,-53,6709623468186677,-53,5977086050191560,-65,-8637147635369399,-53,-5110505636889691,-54,6038328086838478,-65,6012244607022787,-65
6724059925386590,-53,5993050672767571,-53,6716579501147084,-67,6397444993442342,-53,6340531185753861,-53,8240499456348650,-67,7056858131057551,-67
6093492231553638,-53,-6633173447938536,-53,7544495483361596,-66,8821701214433218,-53,7274310363872253,-55,5251038398964058,-65,4805267913403218,-65
9006506089506681,-53,-7151530901667661,-59,7320650648313360,-68,8410208719169456,-56,8945638903573327,-53,5188024506131549,-65,6018589321929884,-66
8082376983072621,-53,7951055389858694,-54,8433453788986538,-67,-8779389392760797,-60,9006938038180498,-53,8757616279255259,-66,6261146421871450,-66
7925351917916365,-53,-8560008194491543,-54,4629353396472398,-66,6560410777865586,-53,-6171762164045671,-53,6505944006766886,-66,4711954087771876,-66
-8997550063199397,-53,6668969703386214,-57,7200917920976179,-67,-8738005196114875,-54,7876639784582928,-53,5288121269485212,-66,7424388634601369,-67
7654857273415255,-53,-4746872497443148,-53,5794110386022113,-68,-7971503250301752,-54,-8077340022912472,-53,6083464277129770,-66,7090736301718980,-67
8137267013335320,-53,-7723865294978324,-54,7226605625037704,-67,-8945595704308129,-53,8413154653128908,-56,5419061880496118,-67,7392408175838433,-67
-7111253082985660,-54,-8275696833506149,-53,7890468943152865,-67,-8565401753290836,-53,-5572622508559918,-54,7389173970910805,-66,6811414766720631,-66
7444162497010661,-53,-5070905547686907,-53,7969082858910309,-68,-5701746575209113,-53,-6972784468441210,-53,8835833888220511,-66,8796009918995727,-68
8868345332680712,-53,6301856726297933,-55,5917979786352124,-65,7148573092928993,-53,-5479739133718499,-53,6874495253715308,-67,6450154396565276,-65
4546763667559415,-56,-8989250321113697,-53,5900680021079949,-66,-8816437406093234,-56,-8939525322784972,-53,7812629230780891,-66,6269391968616006,-66
-9006737279309697,-53,5838206219564644,-59,6063691107256596,-66,9006428206308409,-53,-7542537073330607,-59,8223054637753026,-67,7373818633952897,-66
-7045978646548790,-53,5611044585956829,-53,5765605198669044,-65,-5892022623094550,-59,9006728634598759,-53,6003558917708247,-65,5803174253172170,-65
-5105009694255232,-54,-8637960211043615,-53,7383823886371769,-66,6649812887560833,-53,6075329184288015,-53,6181534232404043,-65,4579001672927243,-65
8838710295205279,-53,-6936093137198274,-55,5765832331241495,-65,-8701443939999305,-53,4653820295449459,-54,7934288155038280,-66,6638251061033496,-65
4624192935200797,-54,8705391795359648,-53,5833603335144263,-65,-5691856763249504,-53,-6980859870212512,-53,5638298998984411,-66,7992050697649896,-65
8922478135006946,-53,-4929944890204009,-55,7764813425454058,-68,4910146447009315,-54,8666155634983817,-53,5129496344616670,-66,5841121438579510,-67
-8819281944103631,-54,-7853960943888946,-53,6350881558135781,-65,5448640154614487,-54,8585319928618456,-53,8261405584758559,-67,6671847019115326,-65
8052371207368433,-54,-8057261783566458,-53,5497632207510789,-66,-6103320390102432,-53,6624131515246196,-53,8960246462535341,-67,6272400881547763,-66
-7677934160496113,-53,4709454760143699,-53,4677074916226463,-65,7074303257593051,-53,-5575291174670173,-53,6384714801518812,-67,6448780362448531,-65
5973963754871525,-56,8976191249504772,-53,8527750702176879,-67,-7390236854243208,-53,5149178286499446,-53,6484808988793482,-66,8833708565184537,-67
