pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
4949764162093290,-72,-5586119898339155,-73,9007199254734469,-53,-5614704615394582,-72,-4875228549695800,-73,9007199254733426,-53,9007199254735371,-53
5135181720661394,-72,-5924754846760341,-73,9007199254733894,-53,4902682146306299,-72,5643002733433512,-73,9007199254734530,-53,9007199254734071,-53
6860983117745149,-73,-5233733986885551,-72,9007199254733084,-53,6341129510682786,-73,-4901133730666845,-72,9007199254734111,-53,9007199254733356,-53
-5674157771009248,-72,-7822049309658395,-74,9007199254733718,-53,-8416260219868732,-73,8984090601247072,-73,9007199254733341,-53,9007199254733773,-53
-6750484282394883,-74,-5641378428502315,-72,9007199254733990,-53,-5547964238414334,-72,4944007822462501,-73,9007199254733542,-53,9007199254734328,-53
4767053668151365,-72,-7296280748640938,-73,9007199254733715,-53,4538037236058576,-72,-7360263764955006,-73,9007199254734098,-53,9007199254733976,-53
5913785533217153,-72,-6408766151205956,-75,9007199254733800,-53,5284466239466307,-75,-6152003044839403,-72,9007199254733261,-53,9007199254734022,-53
7626822484884925,-82,5818617279244164,-72,9007199254734155,-53,5915010612746059,-72,-5223717069837804,-74,9007199254733582,-53,9007199254734492,-53
-5702608482921701,-72,-4829474134236317,-74,9007199254734130,-53,-4826332161029635,-72,7500079111540262,-73,9007199254733448,-53,9007199254734553,-53
-5846390083708774,-72,8881814783250715,-75,9007199254733840,-53,-5477774047719768,-74,5627601657994731,-72,9007199254734218,-53,9007199254733985,-53
8335084994309898,-73,-7981118667949363,-73,9007199254734269,-53,5181489632278111,-72,6795456406715661,-73,9007199254733239,-53,9007199254734633,-53
5768944244945678,-72,4949138504720462,-74,9007199254733962,-53,-4853776333429601,-73,5074620376253681,-72,9007199254734602,-53,9007199254734104,-53
5054017053036808,-72,7081290972684230,-73,9007199254733302,-53,-5833300173606934,-76,5603291069993833,-72,9007199254734625,-53,9007199254734012,-53
4838209371004404,-72,6990379568959246,-73,9007199254733798,-53,-5919446009039646,-72,4632650922846126,-74,9007199254733645,-53,9007199254733926,-53
5510402240882450,-72,5300421211460788,-74,9007199254734505,-53,5917145067141677,-73,5137872047274588,-72,9007199254733893,-53,9007199254734982,-53
-4833917729366152,-72,6017037209944005,-73,9007199254734445,-53,6037717623459490,-72,5115832398084661,-74,9007199254733300,-53,9007199254735571,-53
-5274853218176535,-72,5793246190388637,-73,9007199254733679,-53,-8269872795753893,-73,4660796734844184,-72,9007199254733152,-53,9007199254733687,-53
4574391852521680,-75,-6085033904645326,-72,9007199254733448,-53,-6988601914458889,-90,-5641460457896052,-72,9007199254734565,-53,9007199254733827,-53
-6302795456243656,-73,5036511948257968,-72,9007199254733864,-53,5854482022788768,-73,5403709817073576,-72,9007199254733365,-53,9007199254734095,-53
5340352939649071,-72,-7824307563620942,-74,9007199254734460,-53,-4814570674814328,-72,-6691417867880489,-73,9007199254734050,-53,9007199254734781,-53
5639559803171939,-72,7387648864186989,-74,9007199254733880,-53,5796400832031760,-72,-8868258759631610,-77,9007199254734191,-53,9007199254733963,-53
7653190186871607,-73,-8760255534258642,-73,9007199254734160,-53,5625905160250622,-72,-5105958635519874,-74,9007199254734271,-53,9007199254734222,-53
8440285482611440,-75,6032375287193323,-72,9007199254733418,-53,-5544275779018301,-72,-5181629993630305,-73,9007199254733429,-53,9007199254733423,-53
-4754510718737632,-73,-5097132377173007,-72,9007199254734604,-53,5821774959807310,-72,8619058087627707,-74,9007199254733210,-53,9007199254735284,-53
5620737076481373,-72,-6715720874054217,-75,9007199254734470,-53,-5649155583963362,-72,-6181549708927508,-74,9007199254734065,-53,9007199254734815,-53
-5721393749805172,-72,6192831920718807,-75,9007199254734260,-53,-4550563104531942,-72,-7248761515428050,-73,9007199254734157,-53,9007199254734334,-53
-5728459652366608,-72,6498969180680225,-74,9007199254733832,-53,7375090128967148,-73,8604468208165070,-73,9007199254734508,-53,9007199254733987,-53
4688476453328386,-72,-6422218469840363,-73,9007199254734470,-53,-5280218106744657,-73,5207121480819483,-72,9007199254734109,-53,9007199254734658,-53
-4747652505408233,-73,5796722237009307,-72,9007199254733068,-53,8993282334276497,-73,-7894797818037693,-73,9007199254733762,-53,9007199254733540,-53
-5930854312605221,-72,4964172877603571,-75,9007199254733811,-53,5919077028841663,-75,5696063269613834,-72,9007199254734329,-53,9007199254734267,-53
5841971087421939,-72,-6400485977449231,-74,9007199254733583,-53,-5691925040970257,-74,-5780351369962730,-72,9007199254733835,-53,9007199254733622,-53
-7015271396310699,-73,-4596968476499680,-72,9007199254734240,-53,4759752309792032,-73,5640809634741680,-72,9007199254733422,-53,9007199254734900,-53
-5250169928629433,-73,-5139825959327883,-72,9007199254734265,-53,5528008499331407,-73,5416993908784863,-72,9007199254733523,-53,9007199254734788,-53
6412622729977565,-73,-5022395926096100,-72,9007199254733822,-53,6242456666121199,-73,5274597506725489,-72,9007199254733406,-53,9007199254733874,-53
5682239386766257,-72,8805718580914783,-75,9007199254734227,-53,4821897505753829,-72,6343133330669902,-73,9007199254734265,-53,9007199254734235,-53
-5297648066103607,-75,-5731824656056370,-72,9007199254734269,-53,6329074717646398,-74,6029761733150722,-72,9007199254733144,-53,9007199254734591,-53
-6469781495243576,-74,-5376944684564642,-72,9007199254734625,-53,-6125603263646866,-72,-7647518724627542,-76,9007199254733368,-53,9007199254735355,-53
-4506371344664066,-72,-7125799014764137,-73,9007199254734327,-53,-5878782598740158,-72,6804737166839948,-74,9007199254733428,-53,9007199254735118,-53
7821571134727562,-74,5361679837199268,-72,9007199254734414,-53,5678981992329289,-72,-7412787608919320,-75,9007199254734306,-53,9007199254734508,-53
-7597475048812320,-73,4634923064840153,-72,9007199254733739,-53,-7679214575978393,-74,5685170889565521,-72,9007199254733720,-53,9007199254733754,-53
-5152694045730790,-73,5032086931779652,-72,9007199254734538,-53,5614063314831295,-72,7892514905350883,-76,9007199254734578,-53,9007199254734559,-53
8987429823019936,-73,-8140847326156974,-73,9007199254733568,-53,-5372209790327076,-73,-5475342034024421,-72,9007199254733481,-53,9007199254733639,-53
5131899318120124,-78,-5978502343730956,-72,9007199254733773,-53,-8287315082547714,-73,7877530276291261,-73,9007199254734392,-53,9007199254733832,-53
-5106168567277695,-72,-6656490293600734,-73,9007199254733490,-53,-5932722135853401,-72,7209907571810601,-76,9007199254733843,-53,9007199254733652,-53
-5529641277740928,-72,8434974447239396,-74,9007199254733919,-53,-5210378013215911,-72,4631333764697149,-73,9007199254734427,-53,9007199254734339,-53
5076301011776953,-72,6123405092534079,-73,9007199254733895,-53,6280060243143472,-74,5613348356029812,-72,9007199254734131,-53,9007199254734095,-53
5059254522859109,-73,5235641109286687,-72,9007199254734164,-53,6206404790723689,-72,6052276429337683,-76,9007199254733184,-53,9007199254735038,-53
4505794879475812,-74,-6072385191764455,-72,9007199254733289,-53,-4908702965858226,-74,-5519178132357912,-72,9007199254734536,-53,9007199254733901,-53
8818669090479803,-73,-8003198762217848,-73,9007199254733832,-53,-5106241023116511,-72,6077165911628702,-73,9007199254733862,-53,9007199254733837,-53
4994809389804553,-74,-5818102104749384,-72,9007199254733841,-53,6327955458013045,-73,4976439631222635,-72,9007199254733969,-53,9007199254733860,-53
-5659421505447325,-72,-5694802961342140,-74,9007199254734114,-53,7293686601969113,-73,4826367088108659,-72,9007199254733602,-53,9007199254734196,-53
-5434425446696732,-72,-5879722564779448,-73,9007199254733282,-53,5248838758820958,-72,-6611738609815242,-73,9007199254733221,-53,9007199254733288,-53
8220157045155178,-73,-8002928794866811,-73,9007199254734347,-53,-5549260945290069,-72,5540748415544031,-73,9007199254733223,-53,9007199254734879,-53
-4952334662704893,-74,-5749631894330836,-72,9007199254734006,-53,-5827294254212320,-75,-6203517371054655,-72,9007199254733113,-53,9007199254734691,-53
-8963087459685801,-74,5842585390900885,-72,9007199254733084,-53,-6109023520562814,-72,-8421063752551886,-78,9007199254733452,-53,9007199254733435,-53
4824626495787184,-72,6778772771989690,-73,9007199254733971,-53,7633022199925973,-73,-8877922834355587,-73,9007199254734071,-53,9007199254733987,-53
4828407102642772,-72,5711111612565882,-73,9007199254734637,-53,-8283583567665826,-73,-4615914305077224,-72,9007199254733225,-53,9007199254735978,-53
-5340504975451334,-72,7332108557811423,-74,9007199254734554,-53,-4511731523685316,-76,-5777287791040796,-72,9007199254734235,-53,9007199254734651,-53
-5804452542203856,-72,8544181787530509,-74,9007199254733267,-53,-5885811345024724,-72,-4775254042274054,-74,9007199254733708,-53,9007199254733640,-53
-5014874319308902,-73,-5352137926141366,-72,9007199254733937,-53,4775445170486031,-72,6800539193198039,-73,9007199254734052,-53,9007199254733948,-53
5329141117853993,-72,6442610190915446,-73,9007199254733161,-53,6513640122700502,-73,-5166807528337356,-72,9007199254733459,-53,9007199254733317,-53
-6976172634963036,-73,-4790295675565689,-72,9007199254733901,-53,5782472758925529,-72,4784710614834393,-74,9007199254733950,-53,9007199254733930,-53
-8202070103842848,-73,8076610459073502,-73,9007199254734302,-53,5900735653241972,-72,-5470018851514742,-75,9007199254733866,-53,9007199254734409,-53
5771240897358468,-72,6810682664979694,-74,9007199254733680,-53,5939525640915520,-73,-5281901471111798,-72,9007199254733577,-53,9007199254733764,-53
-7896095420590975,-73,8611985434310668,-73,9007199254734100,-53,7753173604650261,-74,-5739297465872594,-72,9007199254733581,-53,9007199254734136,-53
-8511745053562042,-73,7919981639385327,-73,9007199254734167,-53,5239787685324928,-72,-5184684070584677,-73,9007199254734090,-53,9007199254734233,-53
-5336015414358699,-72,5200399485579328,-73,9007199254733877,-53,-6765890617666449,-76,-5705967883990435,-72,9007199254734381,-53,9007199254734102,-53
-7341928449557780,-73,8524321781465360,-73,9007199254734602,-53,-6822826905032904,-76,-5986695974504971,-72,9007199254733717,-53,9007199254734999,-53
-8208548902348566,-77,5640139702067018,-72,9007199254734554,-53,-7841123464435564,-74,-5683715518681038,-72,9007199254733692,-53,9007199254735328,-53
5253571630378213,-76,6175438275870493,-72,9007199254733269,-53,-6100198663307476,-72,6442834787188980,-76,9007199254733444,-53,9007199254733425,-53
-4527506100246962,-72,7959091437488280,-73,9007199254733654,-53,8545965367545886,-73,7422085955909578,-73,9007199254734524,-53,9007199254734203,-53
-8693206103986121,-73,8776123597753650,-73,9007199254733288,-53,-5144050060458584,-73,-5476146776448447,-72,9007199254733600,-53,9007199254733536,-53
-6797231453789395,-74,5683089063196675,-72,9007199254733886,-53,-6784565994966354,-73,4555508570350302,-72,9007199254734477,-53,9007199254734323,-53
7075793671643866,-74,5626262992927365,-72,9007199254733967,-53,-5857412798544030,-72,-5812897141704381,-75,9007199254733957,-53,9007199254733971,-53
7418831652918069,-73,5027387091221404,-72,9007199254733109,-53,-6457288431437543,-74,-5962369693477377,-72,9007199254733286,-53,9007199254733235,-53
6005782990616621,-72,-6126794604072660,-74,9007199254733234,-53,6170570611898473,-72,6015924529043292,-75,9007199254733188,-53,9007199254733279,-53
-5391724244142336,-76,6156867490187794,-72,9007199254733314,-53,-5366259419325825,-72,-5892561921325874,-73,9007199254733424,-53,9007199254733421,-53
5976744366395909,-72,-4548813276439275,-74,9007199254733517,-53,4764219389603973,-72,-8081923459966164,-73,9007199254733111,-53,9007199254733805,-53
4801592437782979,-72,-7462223835911229,-73,9007199254733525,-53,-8798473412227849,-73,-8869144043096651,-73,9007199254733112,-53,9007199254733661,-53
5508961378880986,-73,4905919851984001,-72,9007199254734599,-53,-5458660517436526,-73,4969391380346987,-72,9007199254734501,-53,9007199254734687,-53
-5018219801241322,-73,-5090476259311150,-72,9007199254734488,-53,-5574966339400355,-72,-6992663442563613,-74,9007199254734098,-53,9007199254734594,-53
7638163246773776,-73,-4841166524653191,-72,9007199254733313,-53,-7175297056933729,-74,5563194029760949,-72,9007199254734092,-53,9007199254733672,-53
-5836599867121089,-72,-8916727037083902,-74,9007199254733109,-53,-6024979579711910,-72,-6565286356438160,-78,9007199254733659,-53,9007199254733193,-53
-6132125707741892,-74,6005861887975964,-72,9007199254733233,-53,-7644252577384038,-75,-5830760517384408,-72,9007199254733942,-53,9007199254733509,-53
-5869973942287615,-72,6843963170314398,-74,9007199254733442,-53,5652672226840097,-73,-4861094213127871,-72,9007199254734607,-53,9007199254734507,-53
-5423942438911602,-72,8485101327197569,-74,9007199254734142,-53,-6915277673712290,-73,-4671944757932666,-72,9007199254734170,-53,9007199254734143,-53
-5457556121380471,-72,-5965735572358218,-74,9007199254734528,-53,-8327885885727059,-73,7520324754849120,-73,9007199254734635,-53,9007199254734614,-53
5532953846159965,-73,-5279047546920669,-72,9007199254733818,-53,8974379119842245,-73,-7687806054696941,-73,9007199254733942,-53,9007199254733927,-53
-4989464834070172,-72,6834512414487658,-73,9007199254733606,-53,-8522441510545555,-73,-8175424164725145,-73,9007199254733951,-53,9007199254733737,-53
8564482734635671,-73,8136193396053749,-73,9007199254733947,-53,-5375959981761070,-74,5657713182893678,-72,9007199254734163,-53,9007199254733956,-53
4854774423966346,-72,7672154598452644,-73,9007199254733261,-53,8437050905094412,-78,6053867322134047,-72,9007199254733587,-53,9007199254733444,-53
-4963638077784650,-72,-5466253223989424,-73,9007199254734508,-53,7048753163944974,-76,5853168731624911,-72,9007199254734034,-53,9007199254734783,-53
-6321378836748218,-73,5296397473682367,-72,9007199254733310,-53,-7533538339325578,-73,8955863784081821,-73,9007199254734077,-53,9007199254734009,-53
4571236401930657,-73,5523067337460573,-72,9007199254733777,-53,-5731987048406100,-72,-6675186381393744,-75,9007199254734216,-53,9007199254733918,-53
-5127659080546179,-72,-7188604778624362,-73,9007199254733073,-53,5832901185322894,-72,6088411339362636,-77,9007199254734114,-53,9007199254734083,-53
-6240529407905816,-74,5613484653412605,-72,9007199254734137,-53,5475764871689900,-72,-5519360623860635,-73,9007199254733399,-53,9007199254734365,-53
-8042231701585472,-73,-8901239788133457,-73,9007199254733726,-53,-5175338650010552,-72,4665185433539577,-73,9007199254734484,-53,9007199254734430,-53
-5342291633038874,-72,4882184092793908,-73,9007199254734025,-53,-7170519386693528,-73,4651828080154244,-72,9007199254734026,-53,9007199254734026,-53
5081591386248066,-73,-5251517370416856,-72,9007199254734119,-53,5832103669798420,-72,5610741975031502,-74,9007199254733726,-53,9007199254734506,-53
5516107703432595,-72,-4558715634673798,-73,9007199254733798,-53,-4876356926019436,-75,5788859699550786,-72,9007199254734149,-53,9007199254733996,-53
8132528400781577,-73,4745949505059113,-72,9007199254733104,-53,8400927224636638,-73,-8825011052173999,-73,9007199254733497,-53,9007199254733175,-53
-5436069019307688,-73,5324687203350039,-72,9007199254733774,-53,5417069512942951,-72,-4570166851047183,-73,9007199254734011,-53,9007199254733997,-53
-5125390670089122,-72,-7081051091944928,-73,9007199254733155,-53,8769355960222808,-75,-5569105563003599,-72,9007199254734486,-53,9007199254733437,-53
8606967850295803,-74,5342534850121468,-72,9007199254734293,-53,5662444431167327,-72,5089474925995038,-76,9007199254734496,-53,9007199254734311,-53
-8659171509767515,-73,7885199298469328,-73,9007199254734067,-53,6172551487908652,-72,-4688702076192619,-75,9007199254733228,-53,9007199254734820,-53
-5999087701730073,-72,8161807071821258,-75,9007199254733514,-53,-5939387348210316,-72,-5014481814006471,-76,9007199254733848,-53,9007199254733837,-53
6006721661844605,-72,6112840322371099,-74,9007199254733234,-53,-5741752509553867,-72,6165488675161427,-74,9007199254733854,-53,9007199254733380,-53
8867404385365791,-73,8739562719367920,-73,9007199254733166,-53,-4603631945270593,-72,6718913951682798,-73,9007199254734433,-53,9007199254733649,-53
-8824377744809208,-73,8851843307855732,-73,9007199254733105,-53,-8223102358507903,-73,-8260200201514603,-73,9007199254734133,-53,9007199254734045,-53
-5225506277954668,-73,5201716684392335,-72,9007199254734149,-53,6054324350301676,-73,-5244532118776898,-72,9007199254733587,-53,9007199254734585,-53
-5463847891041761,-74,-5923136027368383,-72,9007199254733530,-53,-4760691415702855,-72,6948813408154480,-73,9007199254733977,-53,9007199254733767,-53
-6274474637504519,-73,-5356708647329804,-72,9007199254733210,-53,4793554824234791,-72,-8003727090905083,-73,9007199254733117,-53,9007199254733272,-53
5676117681084694,-72,5512678472070326,-79,9007199254734485,-53,5453391384041602,-72,-5848743144299961,-74,9007199254734554,-53,9007199254734540,-53
-6889162936714571,-73,8855552790633008,-73,9007199254734637,-53,5911655689160955,-75,-5656553345309290,-72,9007199254734420,-53,9007199254734793,-53
-8249094583887147,-74,5470522709195951,-72,9007199254734089,-53,-7271165765683852,-75,5839409325547835,-72,9007199254733939,-53,9007199254734091,-53
7702527321780857,-73,4919296612090326,-72,9007199254733110,-53,8103411549670640,-75,5838005413788002,-72,9007199254733902,-53,9007199254733402,-53
5283128697683733,-72,-6594589709150909,-73,9007199254733160,-53,4537808049616171,-72,-6834064279015136,-73,9007199254734476,-53,9007199254733597,-53
-5194139547296077,-72,5134291077694374,-73,9007199254734213,-53,5481144443645503,-72,5193066818601907,-73,9007199254733563,-53,9007199254734487,-53
6413323415654442,-73,5080615385279803,-72,9007199254733703,-53,4976588684516392,-72,6820993401279186,-73,9007199254733641,-53,9007199254733756,-53
8204408272639303,-74,5450648754648841,-72,9007199254734143,-53,-4964146577770363,-72,-5432231036130878,-73,9007199254734526,-53,9007199254734317,-53
-4726281370177974,-77,5838570917294383,-72,9007199254734103,-53,7975055217342096,-73,8698724036918442,-73,9007199254733961,-53,9007199254734132,-53
4847706220268620,-72,6813448054729241,-73,9007199254733902,-53,-4517616946838138,-72,6959127422333448,-73,9007199254734425,-53,9007199254734024,-53
-7477275698008416,-78,-5876808458333617,-72,9007199254734015,-53,-5154740151092265,-72,-5584558973287046,-73,9007199254734051,-53,9007199254734021,-53
5749795597857344,-72,-6752543725217433,-75,9007199254734172,-53,-5543806099044317,-73,5166021724827376,-72,9007199254734051,-53,9007199254734269,-53
-4922107659822414,-72,5798505491033996,-73,9007199254734402,-53,5521187325187268,-72,-4645833298078138,-73,9007199254733746,-53,9007199254734875,-53
-5578666606690068,-72,5601665528347424,-73,9007199254733123,-53,6145817995046836,-72,-6667573813856508,-75,9007199254733224,-53,9007199254733181,-53
-7693925790076688,-73,8786668626554969,-73,9007199254734105,-53,-5240378454335199,-72,-5080980781488104,-73,9007199254734143,-53,9007199254734134,-53
-4676017290755414,-72,6415382055939745,-73,9007199254734498,-53,5205825618555874,-72,4511931372755466,-73,9007199254734491,-53,9007199254734503,-53
-5930272142438038,-72,-5911105130953453,-74,9007199254733449,-53,-7903111329558195,-78,-5752945400978376,-72,9007199254734305,-53,9007199254734067,-53
8193210048450723,-74,5581612259914598,-72,9007199254733853,-53,-5976888668700427,-72,-5417874193120255,-74,9007199254733407,-53,9007199254734048,-53
-7058680358539131,-74,5336927717478337,-72,9007199254734611,-53,-7194366178602236,-75,-6146473988056372,-72,9007199254733199,-53,9007199254735988,-53
6829672573473602,-78,5747309763962556,-72,9007199254734319,-53,-5202857818714287,-72,6889509613190737,-73,9007199254733129,-53,9007199254735364,-53
-5083130518647581,-74,5842537795146759,-72,9007199254733772,-53,6299779470888480,-75,-5592103928627100,-72,9007199254734552,-53,9007199254734248,-53
5691185300711517,-72,-5225244869767451,-73,9007199254733073,-53,7437161323901771,-75,5744946816320317,-72,9007199254734152,-53,9007199254733099,-53
5619121235282734,-72,-5514093057813086,-73,9007199254733081,-53,-6459660730740809,-74,-5577869367898959,-72,9007199254734182,-53,9007199254733737,-53
-5681050534870242,-72,6512505604838974,-74,9007199254733939,-53,-6652760610478487,-73,-4834397136622306,-72,9007199254734038,-53,9007199254733976,-53
-5610994309913865,-72,6233348012257723,-74,9007199254734144,-53,5240732457213857,-75,6173232674070346,-72,9007199254733209,-53,9007199254734220,-53
-4630546742537640,-72,-7792453870117777,-73,9007199254733596,-53,-7168776272857397,-75,-5954534375867860,-72,9007199254733669,-53,9007199254733646,-53
6075987379855869,-73,5368609543351590,-72,9007199254733308,-53,-8952358085578785,-76,6196286476856835,-72,9007199254733175,-53,9007199254733354,-53
-4969013243402936,-72,-7435270906964995,-73,9007199254733215,-53,6377820604601767,-73,4836228230735625,-72,9007199254734215,-53,9007199254733557,-53
-5993971110675000,-73,-4947529853486339,-72,9007199254734235,-53,-5368362982898411,-72,-7670524663351346,-74,9007199254734429,-53,9007199254734240,-53
5454899038072057,-72,6003167003867596,-73,9007199254733163,-53,6079854265249566,-77,-5919952909825791,-72,9007199254733907,-53,9007199254733187,-53
5400652882513798,-73,-5316383219254742,-72,9007199254733812,-53,-5582453294530974,-72,-6627253893867850,-74,9007199254734144,-53,9007199254734007,-53
-5053308843608369,-72,-5155804755539483,-73,9007199254734493,-53,-6975345872432462,-74,-5726206521810860,-72,9007199254733756,-53,9007199254734756,-53
7815483077929563,-73,-8085003426771773,-73,9007199254734608,-53,-4955454783336217,-73,-5640478088420955,-72,9007199254733327,-53,9007199254734652,-53
6376966461696011,-73,-4701007572171210,-72,9007199254734476,-53,8240120121182769,-73,8523336350045050,-73,9007199254733896,-53,9007199254734836,-53
-8311077979328882,-73,-8948038332337146,-73,9007199254733462,-53,4559872068547506,-72,7189882957043749,-73,9007199254734183,-53,9007199254733806,-53
-8569088108931270,-78,5876338147727288,-72,9007199254734015,-53,-7943246300346823,-73,-4671276341156471,-72,9007199254733400,-53,9007199254734483,-53
-6157220038658619,-74,-5827320284971521,-72,9007199254733656,-53,8597545613744054,-74,-5469515904178186,-72,9007199254734018,-53,9007199254733730,-53
-4724757853849271,-75,5708396214744876,-72,9007199254734341,-53,6010345789344251,-72,-6636128740434083,-75,9007199254733558,-53,9007199254734377,-53
-6086139081728818,-72,-6422947600287697,-75,9007199254733381,-53,4776143770021114,-76,6008655630242288,-72,9007199254733683,-53,9007199254733588,-53
5672256157226276,-72,-5260386983076583,-74,9007199254734145,-53,5683926645927911,-72,-5860607401537325,-78,9007199254734466,-53,9007199254734262,-53
-5681204827095282,-73,5549387702048340,-72,9007199254733143,-53,5575627194730544,-73,5241008415049864,-72,9007199254733875,-53,9007199254733206,-53
5439499012051103,-72,-4898440551173216,-73,9007199254733805,-53,-8682413456393709,-74,5336201814170838,-72,9007199254734290,-53,9007199254734236,-53
-5650959639605574,-72,5300081107375095,-74,9007199254734189,-53,-5416482427540264,-72,-5565523292353666,-73,9007199254733503,-53,9007199254734322,-53
5327647438830249,-72,-8917019011065778,-74,9007199254734256,-53,-7296917571434880,-75,-5757482791967914,-72,9007199254734130,-53,9007199254734277,-53
-8162851913868980,-74,5517428721995809,-72,9007199254734003,-53,-5015766586606264,-72,-5034692637274476,-73,9007199254734632,-53,9007199254734597,-53
-5414953713897469,-72,-4659603461915064,-73,9007199254733974,-53,4944878933627734,-72,7580003437655827,-73,9007199254733153,-53,9007199254734479,-53
6935395201985746,-77,5777505492057424,-72,9007199254734242,-53,-4955215546259894,-76,-5619843473773867,-72,9007199254734595,-53,9007199254734326,-53
-6242365217892416,-73,4934877274171363,-72,9007199254734107,-53,-4986317844098123,-72,-5863394108145269,-73,9007199254734235,-53,9007199254734204,-53
5554666716625205,-72,-5033266727398278,-73,9007199254733482,-53,5738989175461158,-73,4819697624433438,-72,9007199254734638,-53,9007199254734075,-53
-6560478578012914,-73,4654988320354225,-72,9007199254734443,-53,-5795883059486675,-75,-6060849931570450,-72,9007199254733468,-53,9007199254735396,-53
-4627761702156121,-72,7421704255073609,-73,9007199254733886,-53,6630419370820245,-74,-5772266147807283,-72,9007199254733708,-53,9007199254734012,-53
5976701982048719,-72,-7699661625634501,-75,9007199254733591,-53,-6890019003397922,-74,-5408433416222697,-72,9007199254734486,-53,9007199254733985,-53
-6240438387487679,-73,-5273332719322357,-72,9007199254733410,-53,-4577149788130140,-72,-7016200419131171,-73,9007199254734276,-53,9007199254733839,-53
5356979807945711,-74,-6039444718081357,-72,9007199254733264,-53,7228830269189859,-73,-4713572182931142,-72,9007199254733867,-53,9007199254733345,-53
-5619038062677298,-72,4975489684077210,-76,9007199254734596,-53,-4676712451332831,-74,6105337276082123,-72,9007199254733188,-53,9007199254735867,-53
5937247475006013,-72,-4518285201992682,-74,9007199254733615,-53,-8012095310592562,-73,8855768171561139,-73,9007199254733792,-53,9007199254733755,-53
5297158857665396,-72,5445665816949164,-73,9007199254733828,-53,5751829857700104,-74,-5533695605535341,-72,9007199254734390,-53,9007199254734118,-53
8196106325838901,-73,4729007161933817,-72,9007199254733084,-53,-4875675716205434,-72,-6262351724576113,-73,9007199254734211,-53,9007199254733873,-53
-8284499165611247,-73,-8753146936756370,-73,9007199254733659,-53,-5121823271342213,-72,6162703795044009,-73,9007199254733777,-53,9007199254733708,-53
5789972090061271,-72,4668777421662791,-73,9007199254733121,-53,-7657677792307330,-74,-5373107738801571,-72,9007199254734422,-53,9007199254733421,-53
5984822630430135,-72,6260572587738564,-74,9007199254733264,-53,-5062088983049164,-72,-6245051281574347,-73,9007199254733848,-53,9007199254733788,-53
-7548455389673655,-73,8428279988174487,-73,9007199254734529,-53,-5418086082690754,-72,-6411644361237194,-74,9007199254734545,-53,9007199254734538,-53
4588263301354497,-72,8178896312687573,-73,9007199254733363,-53,8669210116015877,-73,8592085926927934,-73,9007199254733470,-53,9007199254733387,-53
7993750463650471,-73,-8701731504696335,-73,9007199254733943,-53,5621587902771002,-72,4635520309352635,-74,9007199254734339,-53,9007199254734219,-53
6232651486897555,-72,-4948977912733992,-78,9007199254733146,-53,5366060616787626,-75,5707687194855796,-72,9007199254734322,-53,9007199254733722,-53
6175173630523892,-73,-4878356346866013,-72,9007199254734261,-53,8145700117611063,-73,4558692592979336,-72,9007199254733445,-53,9007199254735020,-53
