pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
-7895122841513788,-53,8671026175030018,-54,7876336324689495,-80,-5977599058777910,-53,6737799930771477,-53,8539166610950936,-83,7989555180850146,-80
6741416160914477,-56,-8967693898342982,-53,4868602487953971,-80,-5579027844357938,-70,-9007199254640419,-53,4980189251894523,-78,4988680586018294,-79
8457696216610416,-53,-6195809268252379,-54,4613314645579538,-78,-7396618008033401,-53,-5140007826632434,-53,6416987455230377,-79,5714194477469073,-78
8559860627883646,-53,5606576297818148,-54,5275211387657644,-79,8996922028437643,-53,-6882463351007394,-57,7375392426822100,-79,5836511094512000,-79
-7614327952850880,-54,-8163035028175188,-53,5117934469222652,-78,8447174217914954,-53,6252962864690488,-54,7198855780357669,-82,7395163799983656,-78
8908392577513460,-53,-5321924613535608,-55,4647240893138925,-78,-8687979124771322,-53,-4753380751483896,-54,6516209506529252,-79,5834415507015930,-78
-8665400784480457,-53,4915472575015410,-54,4953133348933033,-79,5861730445883597,-53,6838841612028162,-53,4781295587753468,-78,6009710151470853,-79
7431339195762693,-53,-5089679378126658,-53,4650304814835117,-78,-8146377041216803,-54,8033602783943865,-53,6812942272863221,-79,5296739099016726,-78
-6826853401541861,-54,8335355815624835,-53,4783641150240308,-92,6769022156062941,-53,-5942219910549902,-53,8976915105421557,-80,6103594011655530,-80
-8958301230418565,-53,7498170356828770,-56,4812108883500969,-79,4640937491654005,-55,8932160691261476,-53,8321096768804989,-79,7901062513689745,-79
8687226549987957,-53,-4758879399098494,-54,6618826761306010,-80,-8612285117468826,-55,-8746080406706237,-53,4976916846667651,-79,7131398328964504,-80
-5463859376037422,-53,-7160717780606538,-53,7706068574366530,-79,7002604437038264,-54,8298826494703916,-53,4533926807259886,-80,6049291285083643,-78
-8193757424933404,-54,-8021547433627993,-53,7881589792350790,-79,8187554771099137,-54,8023130631628131,-53,5842385063407751,-80,5688030995627868,-78
-8269909827159692,-56,-8947682529908123,-53,7904535181292126,-79,4572351974804644,-54,8712234946856731,-53,7699654235087993,-83,5017196793702501,-78
-7735418021039134,-55,-8797149832024752,-53,5193364944602517,-79,-4638979163006255,-54,-8703424986515660,-53,5128919161511637,-79,5225467981726945,-79
6172158690472849,-54,8462018239729325,-53,8909891826006728,-79,8889646013370144,-53,-5801837187069589,-55,8158487365661192,-79,4778917620731371,-78
8967396726621940,-53,-6766668247114986,-56,8233398118719070,-79,9004285856990653,-53,7330348633570462,-58,7950059845155600,-79,8309751957013051,-79
-8106651349195676,-53,7851583870071212,-54,8661275802986104,-80,-7324459931268701,-53,5242320586328728,-53,6284383803188785,-80,8948064452968897,-80
-7485137876009075,-53,5010224485164414,-53,5173126043288629,-78,-4997330105648011,-53,7493752746774523,-53,6005098338050679,-79,6885435043736956,-78
-8209645234181940,-54,8017485247683659,-53,4885712081941189,-78,8972629985576098,-53,6307073142038985,-56,5026329892610141,-78,4960726857401813,-78
7731013547028341,-59,-9006389203141188,-53,4559104852897736,-79,-6528412110636223,-53,6205600190819979,-53,8752194134572451,-79,4963946006615455,-79
-7545786213317171,-53,-4918409177520633,-53,5404477571759379,-80,-8981329220284529,-53,5457406572180421,-56,5026771597769181,-79,7536141821780371,-80
-8415995921295419,-53,6418925476229036,-54,5534382843333615,-79,-8230915929531493,-53,7316190641472211,-54,8995185882095876,-79,8396018324594234,-79
6571359009098306,-55,-8856111785820744,-53,5632161415032295,-81,-7819943753546311,-55,-8792477943976738,-53,4880176024476599,-78,5507510427807094,-79
6669970301744864,-53,-6053192099086911,-53,4953145139542047,-79,-7740385963659997,-53,4606089832838909,-53,5152661672831529,-79,4987883352018310,-79
7560462529977275,-55,-8806650970170629,-53,5014240893810099,-79,4832648491006968,-53,7600996446320360,-53,5870256991253424,-79,5137361147659109,-79
-8735045029050371,-53,-8789654605336055,-55,6851749245231725,-79,5430079299392474,-53,7186367456296402,-53,6871862581869323,-80,7397836290112622,-79
6453755184646124,-53,-6283206381399543,-53,8443887077438194,-79,-8058754826028151,-53,8046392749195051,-54,7887879289154381,-82,5986560266294506,-78
-7584334090699238,-55,-8805368004214688,-53,6121002892157511,-79,-8403211645319033,-56,-8945741735403710,-53,4569187822581389,-83,5298281856037805,-78
7370256375579448,-53,5177736896834095,-53,5884835571637116,-79,5872166885307919,-53,-6829882464998923,-53,6558626006223184,-79,5991046688188668,-79
7752844125169993,-53,4585089572235617,-53,5235000217383830,-78,-6015436671430625,-53,-6704040577637812,-53,7972148331622468,-82,4865788229970073,-77
-8519345865166531,-53,5848208082575926,-54,4941275833493399,-78,-7025743972118744,-57,-8996489409889617,-53,7677100287613324,-79,5279797240016556,-78
-7642478656200907,-54,-8156455628027720,-53,5657625573302456,-79,7337272602343390,-53,5224372610515805,-53,6426743026018372,-79,5728405593976474,-79
-5301989064086934,-53,-7281383823073004,-53,5412872106619494,-79,8820453039866175,-53,7298489253123259,-55,5745361853419195,-79,5605766604960852,-79
-6417947293657332,-53,6319777761159264,-53,8134887702711971,-79,8947330765677777,-53,-8294231572991345,-56,5180246190878302,-79,8857744911701660,-79
-6087130074712654,-53,6639012416627596,-53,6752170343487412,-79,5764038353588413,-54,-8533674699635388,-53,6599011899038508,-80,6995400845759061,-79
-6594148472402202,-53,6135702432364397,-53,7211604510351251,-79,8073192507101495,-53,-7988291721735492,-54,6687887859609769,-79,7658827167416473,-79
-8097020881148961,-53,7891233430800124,-54,5250436972916338,-79,-5325569508554097,-56,-8982565724732050,-53,8677893572004191,-79,6783003074879340,-79
-5878113962965498,-53,6824764805690868,-53,5110899558423405,-78,-5119623173047990,-56,-8984436471181722,-53,8387851854484339,-80,6464408533242517,-78
-6547682323938478,-57,8997898038032464,-53,4944113150945140,-78,-5873540879901741,-54,-8514987833088046,-53,8055030992026407,-80,7572847384525058,-78
-6765278206298664,-53,5946482086577493,-53,7555973172685369,-80,6800501416979144,-53,5906167868615936,-53,4835674488691187,-78,7497438140613429,-79
-5160741889245157,-54,8629676946604331,-53,5316433052115272,-79,-5379575828560950,-53,7224250986736925,-53,4673392469776606,-78,8292405943456004,-79
5403125907051507,-54,8592508133411564,-53,5858987978780855,-79,-8938685763536280,-53,-8870752790100304,-56,5786804048785925,-79,5884164481857242,-79
-8488732283553103,-54,-7944494601241007,-53,6453865044318569,-79,-5987306614930742,-54,-8495156166269595,-53,4721233338819903,-79,7109364914991649,-79
8848452158222771,-53,-6734428341885566,-55,5760415780939854,-80,6869071842691427,-53,-5826275863238067,-53,8607798903753079,-84,4730537342101050,-79
8819356022152852,-54,7853940301099552,-53,5101500093104471,-78,-8672119601306480,-54,7894822595838721,-53,4755263270210320,-78,5409385414529962,-78
-8987120583400429,-53,-4808672392431066,-56,5406297364310743,-79,-8846712525200161,-53,-6770897619752674,-55,8161950754921111,-80,6658338957072177,-79
5578656815166906,-53,-7071649493095547,-53,6256858328586548,-81,-5528364380440148,-54,8572568765187995,-53,6699765349516328,-79,7855392511472187,-80
-8414373168045145,-53,-6427429533954797,-54,8280346741610284,-84,-9005893980993419,-53,-4906761267709709,-58,7620201654418876,-80,6434755746786577,-82
7486754100562974,-53,-5007809047109341,-53,8978098771553047,-80,8835385964900552,-53,-7003534268747481,-55,5746952541845552,-85,7528465863057262,-79
-8910846463403114,-55,8727367264599915,-53,8390638561495069,-82,-5826595212354774,-55,-8888633903984737,-53,5687154761452191,-79,5705046670779288,-80
-8647340776255353,-53,5041085563216778,-54,4791411830453085,-80,4527344530386037,-53,-7786705973503192,-53,5127671048589188,-78,4792813857904284,-78
-8388485812850327,-53,6561385275142880,-54,7039766968851952,-79,-5358269722730433,-53,-7240067955004083,-53,7227630099403481,-79,7045233787526543,-79
-8688602596191716,-53,-4748820207191353,-54,4850467634486000,-78,-6684919841585220,-53,6036678318925640,-53,5228206800505748,-78,5155178234159958,-78
6530239182767040,-53,6203677508579950,-53,5719394193086287,-79,-8326922122856176,-55,8763334776904263,-53,7181265980216829,-79,5782220189448497,-79
-7890152320224027,-53,-8689104620907741,-54,4780958752880951,-78,5408220099940245,-56,8981794097893796,-53,6308153537390109,-79,5725993795088077,-78
-4615738072935832,-53,7734636413992405,-53,6155643491325958,-81,-5798146846867235,-53,6892831896743908,-53,6599237580265077,-79,6148838096388159,-79
-8247303198207075,-53,7241996512412861,-54,4633990634505686,-78,-8893346918184794,-53,5710368124623435,-55,5460739344501359,-79,4984947139780029,-78
6888380575183245,-54,8322691372234478,-53,4586667337123938,-79,-8913257163215066,-53,-5189967486606413,-55,7545348206024021,-79,5535117821926256,-79
-7375644648835756,-53,-5170058455057075,-53,8371142351708663,-87,9002411276632782,-53,4698380887728251,-57,6847690739777734,-79,6644752602979067,-79
-4823828689836099,-54,8678266394124186,-53,7003699358617688,-79,8043435510727231,-53,-8107473983770493,-54,8455268615327332,-81,8515901729072961,-79
-6038395126726942,-53,-6683369113562934,-53,8507794138524897,-80,-8211666046130152,-53,7402210254090292,-54,4698134783263812,-78,4513571712946552,-78
-8192454621334078,-53,7486875367465011,-54,6246372869519379,-79,-5498461400130099,-53,7134182549240384,-53,6253753612166167,-79,6251222163400490,-79
8324492618209246,-53,-6879668905982744,-54,4727847697568865,-79,-7545671764539109,-56,8957678005624442,-53,7089944438042129,-79,6060222269408204,-79
6812759667627065,-53,5892023771656104,-53,5047758254739242,-78,7836307689769832,-53,8881873722556718,-54,5743967713558925,-80,7811736797627688,-78
-8190255034661616,-54,8022441587908677,-53,4571033461367147,-79,8299043781066744,-53,-7001574318549813,-54,6154837142358377,-79,6061046916145155,-79
-7410937938927505,-53,-5119339535523271,-53,8863266884016362,-83,6958059386651562,-55,-8837631272736267,-53,4704191215974267,-78,4853931906702028,-80
6730072261847561,-54,8355008692525950,-53,8070590395208457,-79,8993020716396055,-53,8083037988527528,-57,4740897472658635,-78,8197927590103803,-79
-6659722648361373,-53,6064464746497357,-53,6532296760699381,-79,8966868985399846,-53,-6811280118302621,-56,8149805336209450,-82,5737830637526547,-78
-8879706858520373,-53,6040456302436656,-55,5720421021630628,-80,-8994685637833457,-53,-7593996637921235,-57,5061340032636256,-79,4989273524486582,-79
8729120034723162,-53,8883334359575921,-55,8436392870514914,-82,-8699196767627834,-53,4670594828370416,-54,5103039303925171,-79,8028033732215957,-81
6415127343711973,-53,6322640237951677,-53,4968589831858084,-82,-7275896484770709,-53,5309516810172833,-53,4519327377949274,-78,7663030310960902,-80
-8085719251407563,-54,8048908277615105,-53,7087341189821930,-79,9005481522459526,-54,-7800959175112167,-53,6672158232593129,-80,4998791187686068,-78
-5530641102714486,-53,7109264899240410,-53,5233124056402374,-78,4667049719190583,-55,-8931310309636507,-53,8949876605973365,-79,5779417757111781,-78
-6354518158504048,-54,8428206402190044,-53,6682442799473702,-79,-5541111658459653,-55,8900036152392126,-53,5668222824881167,-79,6691256288738511,-79
5552444517511330,-53,7092249170366553,-53,8421235274181451,-84,6159175825625437,-55,8874608328620544,-53,5420097377015347,-79,8674389938439650,-81
7641117687483468,-53,-4768957842195083,-53,4650996187503277,-82,7195337048104433,-53,-5418188182296961,-53,4668062837883524,-78,6979246170644327,-80
-8074806045939277,-53,7981765653054258,-54,7521284190334001,-79,8140030823217367,-53,7712207624714957,-54,6365631417414414,-80,4675721657292845,-78
6344551657625315,-54,8430083302111411,-53,7043021248063311,-79,-7901753314307261,-53,-8646833634213363,-54,4842874426718063,-78,8247836634708998,-79
7369452758955249,-53,5178880617289178,-53,5423206837624354,-79,-7135905729380713,-53,5496224871309231,-53,8986944136779209,-79,6253834998886314,-79
-5728960495261498,-58,-9005419849633053,-53,6176231071670856,-79,-7919875215843397,-53,-8580259898179351,-54,6424749498215648,-79,6218503966718700,-79
8911687051249728,-53,-5232930062891499,-55,7241028956909280,-79,-8517267440655325,-54,7936855627431738,-53,6420579010836376,-79,7899597678061391,-79
-7760927755295919,-53,4571393528420421,-53,8823530098960920,-79,8302317857146829,-53,-6986030808265179,-54,8769224601244754,-80,6014622797271492,-78
-5933723854478539,-53,6776471030956970,-53,6790718828785666,-79,-8104986586034241,-53,-7858455536506316,-54,7044303953682186,-79,6987167034549050,-79
-7427549286675295,-53,5095208534360098,-53,4747979302060455,-78,8264543838697310,-53,7162947313182472,-54,4722886375798253,-78,4765179935478648,-78
-8739925922900734,-53,-8711677934188736,-55,4875517112331878,-80,-6185397246387270,-58,-9005124983812474,-53,8155416971091182,-79,6562649487564248,-79
6206110894969281,-54,8455807785447974,-53,5094442874868031,-79,-8784457805752446,-53,-7962853230908225,-55,8674790081030923,-81,6375375892096410,-79
-5655374136949946,-54,8551831631725807,-53,5143006895032025,-78,-5215871454931116,-55,-8912312058324644,-53,6664976490177533,-82,4876648144924387,-77
-7657414915594129,-55,8801413989539349,-53,4557477417926912,-79,5023958225476493,-55,-8919200000498831,-53,4933655734210826,-78,7801714383510269,-79
8185858790617616,-53,-7515678086420408,-54,7230136931505603,-87,5755300544475071,-55,8891536461280439,-53,7108895040259308,-79,6512341379039779,-84
8086285573573920,-53,-7935143108279015,-54,5042544501268110,-85,-5009818360502369,-54,-8651882362428422,-53,7312670608405528,-79,8781305734117328,-80
-8658634396185604,-53,4962938165159117,-54,5667765199388733,-79,-5105685386188491,-53,-7420351417006337,-53,6331959122314185,-79,5915535951113697,-79
-7212111263346967,-53,-5395840021693610,-53,7448058257364802,-82,4958295496472741,-53,7519637237544428,-53,7536569706251164,-79,6382035933338907,-80
-4666718663575925,-53,-7703984380152831,-53,7672390565555676,-79,-8482277525529920,-53,-6059903099719227,-54,4507220238083808,-78,7706957019912404,-79
7891402604351193,-53,8684561785293691,-54,4837799694857418,-82,4622864228971927,-57,-9002563992513249,-53,5455730000576813,-79,6090262794626470,-82
8157957874739288,-54,-8030664308953618,-53,4817993827582226,-79,-8634924759382777,-53,-5125509853431153,-54,7053703374650635,-79,6134405775271638,-79
5055941409146074,-53,-7454333966350627,-53,4669409949530079,-78,6260554013506848,-53,6475731762401063,-53,5381783090218293,-79,5899005777311395,-78
-6129824055231389,-53,-6599613281588042,-53,5049947586226303,-80,7073333975769789,-53,5576520858189936,-53,7318925700700669,-79,4811429453509749,-79
-6565607258452414,-58,9004862105601802,-53,6177932870241039,-79,-5834383788428395,-53,-6862186548319028,-53,8482527810798185,-81,4632249215457729,-78
-7415547115117789,-56,8959375780012431,-53,8401880749817020,-79,8922620817350996,-53,-4925811469199893,-55,6293300533705395,-80,8643692694154444,-79
-8929834837626521,-53,-4712007109193957,-55,8007502516751805,-81,7150798980125915,-57,8996104518954722,-53,7933379725149412,-80,6693789179777755,-80
8774458655176986,-53,-8137334918211345,-55,7060361625698787,-79,9006030553180769,-53,-4642988254981776,-58,4634558978875370,-78,7861892788255850,-79
-8208284728112750,-54,8017833489800373,-53,7635486058988466,-83,8459897338268456,-54,7952180372142992,-53,5242384989594980,-79,7060956859440084,-82
8213041623978179,-53,-7396103216534653,-54,4776229672469249,-79,-6787644083400968,-54,8343357259753092,-53,8051290055657360,-79,7686499074256303,-79
-8769357266248742,-53,8224851659692895,-55,7356151716595020,-79,-8011710995496233,-53,-8232162617259559,-54,5583402297498806,-80,8245767690255442,-79
8309122574474903,-53,-6953594885225407,-54,7819896237047745,-79,-5637466063838937,-55,-8896253393327901,-53,6955188979684996,-79,7962130559046568,-79
-6249174763411772,-54,8447875005508251,-53,6100042839126983,-79,-8050199583261496,-53,-8080575495411968,-54,5215585717902727,-78,5096369643566711,-78
-8273875662606039,-53,-7119724695335390,-54,5905544218211630,-79,7148918985796826,-53,5479287887045209,-53,8637461288035343,-83,4601218147682999,-78
5402381658483135,-57,9000868384007845,-53,7718639095457556,-79,-7929935166500708,-57,-8993553151597155,-53,5084908292697161,-78,8302046973383773,-79
-4814652081618591,-53,7612408537878957,-53,6798548939125161,-79,-7764586921792407,-53,-4565175609824554,-53,7674825827018132,-79,7461587103177540,-79
8204417127801150,-53,-7434292974493218,-54,5305819552258945,-80,4607780388469475,-53,7739379710690176,-53,5238016380355050,-78,6665431222148299,-79
-5188350184920136,-53,7362788926299996,-53,4554780081082390,-78,-8552539010522431,-56,-8943530251500522,-53,5119583519220684,-80,7756037750261294,-78
-7027034637377381,-53,5634751336102173,-53,5314472935924534,-79,4972187609840259,-54,-8657307665073734,-53,8269679888437520,-80,6147365792776774,-79
8892634251180011,-53,-5728098447962366,-55,6729071264678862,-80,-5466756483092802,-54,-8582440317488224,-53,4703028220104755,-78,6027500213263963,-79
-4586756942044537,-53,-7751857788247468,-53,8747780767754173,-81,-7148960884290665,-53,-5479233220943301,-53,7953440645591889,-79,5044917098469205,-79
7799903552526716,-55,-8793590418612397,-53,4981291688825184,-81,5480910176549448,-53,-7147675289994879,-53,5186224671204500,-79,7106519817570613,-81
8848484145113009,-53,-6733755859299175,-55,7047690651726840,-80,-6042939519609739,-53,6679260466320017,-53,4685422242482874,-79,8882446962461653,-80
8010865785987228,-53,8235452088017003,-54,4928048038507959,-79,4530661423139024,-54,-8717678313738505,-53,8744162135256965,-79,6893319739836109,-79
5898744850503822,-53,6806941134111659,-53,6538094465739832,-85,-7578914830069950,-53,-4867205400756419,-53,7511406588197761,-79,5288961668166431,-79
8353788970389323,-53,6736125964620427,-54,5410921199318107,-83,-6046158550877841,-54,-8484729230153332,-53,8960205025540572,-79,4649594961365917,-80
8714138301051658,-53,4557820568978646,-54,4984884535771265,-81,-7666053852709079,-53,-4728769051452075,-53,5060847183811727,-79,4671587241980940,-79
-6009208778878510,-53,6709623556240403,-53,4854372794022435,-78,-8637147751053673,-53,-5110505705338809,-54,4910116657451683,-78,4886374894175778,-78
6724059932350906,-53,5993050678974758,-53,7538329628388145,-81,6397445003416224,-53,6340531195639012,-53,5156270624093717,-80,8157787970569994,-81
6093492263405678,-53,-6633173482611609,-53,5694959902784851,-79,8821701303787075,-53,7274310437552790,-55,8387016159641815,-79,7575515749583193,-79
9006506092277105,-53,-7151530903867490,-59,7898354750150865,-83,8410208802323118,-56,8945638992020911,-53,8272302867364028,-79,8612092418002184,-80
8082376996270393,-53,7951055402842031,-54,5331901945815059,-80,-8779389454597555,-60,9006938101619972,-53,6799169416196969,-79,4526827065757671,-79
7925351933514397,-53,-8560008211338654,-54,6083065570324032,-80,6560410803366882,-53,-6171762188036232,-53,4749647265574285,-79,6233435540339560,-80
8137267023091905,-53,-7723865304239241,-54,8466803853182879,-81,-8945595710339390,-53,8413154658801189,-56,5176270882301039,-81,8768638185941711,-81
7444162499724119,-53,-5070905549535294,-53,5129612190851696,-82,-5701746616089366,-53,-6972784518434521,-53,6870364822552179,-79,6634986967936816,-82
8868345446774007,-53,6301856807372764,-55,4800572958504167,-78,7148573100685239,-53,-5479739139664050,-53,7825806483146036,-81,5284970117678373,-78
4546763682097831,-56,-8989250349857100,-53,8397445067085537,-80,-8816437455512710,-56,-8939525372894403,-53,5939021199535255,-79,4534332343247316,-79
-9006737309722203,-53,5838206239278163,-59,8694197694273998,-80,9006428220290416,-53,-7542537085040000,-59,5140391962520641,-80,5539606038750437,-79
-7045978732589047,-53,5611044654474736,-53,4661878220954288,-78,-5892022701104955,-59,9006728753847885,-53,4878468986639697,-78,4696074409665961,-78
8878056117125526,-53,-6079155198909391,-55,8301269473849553,-79,7286888142406971,-53,5294421556190568,-53,5235757683002230,-82,5366085395886909,-78
-5105009719815760,-54,-8637960254293448,-53,5548713043976478,-79,6649812980901855,-53,6075329269565217,-53,5040466075291858,-78,7163610628971762,-79
8838710403145546,-53,-6936093221903363,-55,4662084962071648,-78,-8701443990305079,-53,4653820322354653,-54,6049757856556418,-79,5456179883998207,-78
4624192993007780,-54,8705391904185652,-53,4723771636608477,-78,-5691856779866815,-53,-6980859890593053,-53,7919794991623666,-80,6688438405513085,-78
-8819282074772408,-54,-7853961060255276,-53,5194609776670267,-78,5448640163152299,-54,8585319942071326,-53,5175299846782790,-80,5486759673884327,-78
8052371229718855,-54,-8057261805930455,-53,7663718911838571,-80,-6103320401352539,-53,6624131527456302,-53,5811400344615940,-80,4537071121726863,-79
-7677934222193051,-53,4709454797987073,-53,7342147516709499,-79,7074303264213955,-53,-5575291179888138,-53,6934188379047313,-81,5283719433035003,-78
8290551836383833,-55,-8765489735612107,-53,4975014111380253,-78,-8369668781674436,-54,7976014013018832,-53,5238517193760086,-79,5402527959391018,-78
8605845387797712,-57,8991125585495016,-53,7017332007757551,-81,-4512821272833969,-54,-8719991367797962,-53,4653088883886673,-80,8778904989212977,-81
8980568557609249,-53,-5536940941346145,-56,8320269033222854,-79,9002177075275498,-53,4811887147230442,-57,4680781606318919,-78,8383095876800375,-79
6607182733032479,-53,6121664377187312,-53,4737904879839534,-78,-5512573996627639,-53,7123283396462017,-53,6283328793083314,-79,4791812433903553,-78
7156357955729127,-56,-8962668582222300,-53,6994661125711010,-82,-5880802386646158,-53,6822448365786546,-53,8887227941034324,-79,5703388225545183,-80
5189224781171875,-53,7362172545185177,-53,5207315703389713,-79,-4746929712691282,-56,-8987633445495395,-53,6508640946855532,-79,6123403868744699,-79
5270332158813431,-54,-8613102701614031,-53,5890449990277602,-80,6619599354807374,-55,-8853866101227829,-53,4770860012425684,-78,8548175480189250,-79
8628049810876989,-59,9006190304152030,-53,8953900077094168,-79,-6977553181479218,-55,-8836670633761535,-53,8725279165611576,-79,4513914093740243,-78
-8360319985612516,-54,-7978464817817313,-53,7117814589426155,-79,9007198602459099,-53,7020329375885644,-64,8464747282232099,-79,7989562707094640,-79
-7962550493614419,-53,-8420790473880095,-54,7098891793750476,-79,5586138531862584,-53,7065740917798133,-53,8201233851759256,-79,7431037292314482,-79
-4965044867691924,-53,7515182491224864,-53,7974302653256805,-79,-6511764479765656,-53,-6223066910669448,-53,6368421690420923,-79,8453840655119311,-79
-7175237989253596,-54,-8261878016770744,-53,4862533240569333,-79,-5420859980089841,-53,-7193324369918754,-53,8162000793694489,-79,6135266780907289,-79
6786119197556427,-53,-5922687282911601,-53,5139239647149206,-82,8455724871683439,-53,6206562755342367,-54,4737476053790475,-78,4520883700817438,-78
9007114225816447,-53,5009589853871151,-60,5427511020769946,-79,-6588985160491868,-53,6141246857880297,-53,5521428333449375,-79,5520053369366157,-79
-6379141678407124,-55,8864891306724084,-53,8136492702168792,-79,-5411434953823561,-54,-8591200809534185,-53,5871351334164026,-81,6150525411876845,-78
-6873659494866318,-53,5820862785123937,-53,6006132999202725,-83,-5584738134377909,-53,7066847839385805,-53,5862340511387169,-79,7683191700338916,-80
-5460945855575946,-53,-7162939953474033,-53,4880186814035704,-79,5464331179381544,-54,8582826434521226,-53,6430531889174631,-79,5403956742985940,-79
-8905010099862447,-53,5411740623428990,-55,5002974785155905,-78,-8650921420718157,-62,-9007183407070647,-53,5217079208689759,-78,5010306986878457,-78
7566381559763027,-53,-4886666400183738,-53,8392898790756960,-79,-7200510140398419,-56,8962116024073261,-53,7761960779195391,-79,8484659643914560,-79
8998204473917395,-53,-6438974530621591,-57,8189148834998361,-81,9005071907343901,-53,-6264024167297361,-58,5275159812768095,-79,8346354486835085,-80
-5835050216250779,-53,-6861619880788967,-53,4863984393625455,-78,-4936121355981057,-56,8986040879899028,-53,8262319172277511,-82,5637549606781804,-78
5091330977809396,-53,7430207755440294,-53,6541483420498169,-79,-8522672180056748,-53,-5828789694574145,-54,4650882896542339,-79,6972295905707318,-79
-7657747117566938,-56,8956191789428961,-53,4792944058622871,-80,-8274754965773059,-53,-7115635929703196,-54,4731919004072330,-78,6571251025309565,-80
8307304084796819,-53,-6962280447475456,-54,8651373415644912,-81,-5312003094429454,-53,7274081491114777,-53,7872435769959510,-80,5992636424576582,-80
-4743897254437975,-53,7656701460416393,-53,8316690261542205,-80,6018239716403739,-53,-6701524388563196,-53,7732629969873273,-80,8722453361374619,-80
8697532207340852,-53,-4682978503847845,-54,5998630071965524,-84,7921782947632575,-53,-8573212547278742,-54,8688575248189718,-79,8934568501727797,-81
-8957592679977587,-59,9006111755092590,-53,5380645806906045,-79,-6884473075722584,-54,-8323499626480401,-53,6847197593256958,-79,5443144275902038,-79
-5600767764113752,-53,-7054150470968911,-53,5794380646037601,-79,-5340268718987989,-55,8907706441063775,-53,6017891729887097,-79,5843737320307845,-79
8934510517049098,-57,-8989873199354313,-53,6481100839353065,-81,-8560429970223057,-53,-5603098121401599,-54,8363074091411115,-79,5209639811712497,-79
8003517415423206,-53,8263981460682042,-54,7619251430486294,-80,6159581553443165,-53,-6571848560419614,-53,5190694903890632,-78,5160117485341644,-79
-5178522499263327,-53,-7369704413287563,-53,8964278490776955,-80,-8693561153775170,-60,9006943182857868,-53,5830341033698550,-79,4919027161877358,-79
4708625920839424,-53,7678442573348176,-53,8315032577674937,-79,-8976309616176081,-53,-5962571735895127,-56,6885359140823187,-82,4982452425961051,-78
