pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
8413718044056734,-63,5510855166107567,-64,9007195105176847,-53,5962449510689394,-63,-4561153259953046,-67,9007197368394702,-53,9007195710050186,-53
8235993999689335,-64,-4713682154382209,-63,9007197180743591,-53,5090179719169509,-63,-4619744974919533,-65,9007197812465727,-53,9007197530870807,-53
8972848018071809,-65,6413004246298407,-62,9007190279443383,-53,-5856412927928598,-62,-5473350549638835,-63,9007190406002839,-53,9007190336662057,-53
-8942978652424018,-63,5072929388755806,-64,9007194680204974,-53,7719847103311173,-65,9006693858755428,-65,9007198789148894,-53,9007195622054318,-53
-6100227755993908,-63,7448170615627372,-62,9007185537362269,-53,7465419720756399,-63,-6553555991179132,-63,9007194030579721,-53,9007191311726321,-53
-4718938850810579,-62,7899579729846227,-66,9007194487607174,-53,4812961916844978,-66,4631623386383916,-63,9007198099923615,-53,9007197667520684,-53
5571309627673507,-62,-6103948241840500,-64,9007192188762380,-53,-8856931915934432,-65,-8994527890903359,-63,9007194712294868,-53,9007192576614948,-53
5051494988017903,-63,-7912708704946608,-63,9007194589252629,-53,6686488163628012,-63,5649784320975702,-62,9007190128518821,-53,9007195146099685,-53
5533425544804527,-63,8575103021790042,-66,9007197572970583,-53,8814833197694199,-64,5797889958659376,-64,9007197781475128,-53,9007197618309999,-53
-7699879797581488,-65,-8756733777498601,-63,9007194999146099,-53,-4663248261485518,-64,-8748957477756200,-63,9007194914716341,-53,9007195041203958,-53
4769797997180535,-63,-7198441562612244,-67,9007198039598811,-53,5178399480329117,-63,8431423470467001,-69,9007197834204325,-53,9007198094948401,-53
-4567863709360300,-62,8848281115396785,-64,9007193800136467,-53,-4790707991570131,-62,6857687082178488,-63,9007191905064643,-53,9007194028790142,-53
-4883226243661337,-65,4768926458191555,-64,9007198874844931,-53,4567589491702005,-64,6421332664621979,-68,9007198976491430,-53,9007198929069849,-53
8660371428457453,-63,-7844596617188821,-63,9007192026385005,-53,-5490828998646462,-63,-5596238417952549,-62,9007191026831724,-53,9007192836447069,-53
8443107798793901,-69,-4917978377443386,-62,9007194132125192,-53,-5912204647915264,-64,5619862482562279,-64,9007198374130846,-53,9007194541689203,-53
-5188548209797915,-62,-6763881830640901,-63,9007191131996958,-53,-4584095473412374,-62,5570951058692103,-66,9007194779194877,-53,9007192804290284,-53
-7939753148168306,-63,6055692544810854,-64,9007195432105207,-53,-6844134290384591,-64,6083526022254120,-65,9007198512336483,-53,9007197979057175,-53
7465660441455245,-63,9005624973830048,-64,9007195230729759,-53,7041110743512105,-65,6293603227750846,-63,9007196993797002,-53,9007196724533116,-53
5166857037308321,-64,-6963287721824808,-62,9007188633809436,-53,-4677827677801983,-66,-5259589835815087,-64,9007198870520027,-53,9007193658177570,-53
6883616765452052,-63,-6247082480543617,-63,9007194680220910,-53,-7752860662242189,-63,4613513181309764,-63,9007194945917646,-53,9007194726481887,-53
7732206604380125,-65,-9006703561326776,-63,9007194762426641,-53,8623405481329467,-64,6781630666987226,-63,9007195835835052,-53,9007194916814294,-53
-6486284246341206,-63,-6526835065848511,-65,9007196886523549,-53,6860114423836876,-63,4539464372780574,-62,9007192399694543,-53,9007197603833203,-53
-6254857923397667,-62,-6767381323456238,-63,9007188545567872,-53,6245122540636357,-62,-7866714852987416,-63,9007187719657624,-53,9007188614095087,-53
-5713817231424847,-63,7449099483353876,-62,9007185776105268,-53,-6360551280712604,-62,-8767785498937113,-68,9007190683741668,-53,9007190456623035,-53
6559381584986789,-63,4608082856592633,-63,9007195852848807,-53,4622863730516654,-63,-5376825377720778,-63,9007196592880258,-53,9007195969501646,-53
-6739423627947577,-62,4960231839409544,-63,9007188334191462,-53,-5106899365376530,-62,-8286620283409251,-65,9007193504791560,-53,9007192705197988,-53
-7066402989922077,-64,-7541637344357755,-63,9007195582862654,-53,5923803641184189,-63,8435875064309919,-64,9007196455167144,-53,9007195663138728,-53
6541303483963852,-62,7908041381465037,-63,9007186883195661,-53,6751700741451884,-63,-5355644088846526,-62,9007190767617352,-53,9007188912303088,-53
-5100187036816282,-63,-7004242923861264,-63,9007195280497168,-53,8037594547960133,-63,6650712516025045,-65,9007195688338519,-53,9007195517107029,-53
-7020257590385252,-64,6912875062276113,-64,9007197970005554,-53,8924120858100720,-63,-8272715843521468,-66,9007194982026582,-53,9007198701018819,-53
5119164459085379,-62,6041162595834610,-64,9007193222419645,-53,5687847986357541,-63,-5058089561841068,-62,9007192124378038,-53,9007194108564299,-53
-4612468946274017,-63,5030652906997053,-63,9007196788692190,-53,7401916208687563,-64,-5479278693519997,-62,9007192172109647,-53,9007197113917455,-53
-4534750472362303,-63,8438960578424143,-64,9007197223557039,-53,6196514618257937,-63,-6131349696554503,-64,9007196724486162,-53,9007197649733681,-53
-7989364856779899,-63,7786313506423242,-64,9007195073223159,-53,-4943555968146438,-67,-8338228677034587,-64,9007198329517421,-53,9007196529255076,-53
6092716282234359,-66,7161831222737269,-62,9007188362561741,-53,-6381474237244160,-62,6739909055187204,-66,9007190593685136,-53,9007190351658856,-53
-8194122764907863,-63,7202394750207904,-63,9007192953971024,-53,8505140348374035,-65,7386629832649843,-65,9007198834865054,-53,9007196665553477,-53
-4987278318180383,-62,5034847950594256,-62,9007188619677250,-53,-4845471006664899,-63,-5158291642122334,-62,9007192377334823,-53,9007191609024416,-53
-5040197763828832,-64,8428105761205251,-63,9007195158072353,-53,-7792872555521832,-65,5232537754171174,-64,9007198691442002,-53,9007197767078361,-53
4829967640992964,-64,7681023347093193,-63,9007195822654606,-53,-8088854268906020,-63,-8027379916108133,-66,9007195737625511,-53,9007195852311280,-53
4672910171267228,-62,6333215086293455,-62,9007186137218638,-53,-7415602528117116,-64,-6847233826083949,-62,9007188598730161,-53,9007187882607831,-53
-6818341041099662,-64,-6381197071721432,-63,9007196483771821,-53,-6390789570842601,-64,-4533821208912895,-62,9007194361393965,-53,9007197286722849,-53
-6097594430089977,-66,6962908193192099,-62,9007188957497984,-53,-5686858385650002,-62,-6244604026143762,-63,9007190342017014,-53,9007190308444766,-53
4766755240019235,-62,-7408082846042252,-63,9007191537869774,-53,-5533313537198822,-62,-5577757924326851,-62,9007186183119554,-53,9007193302488657,-53
-8654065568504403,-63,-4630467099597968,-66,9007195272209833,-53,-5153241869420446,-62,-7888144439706266,-65,9007193425430121,-53,9007197016876439,-53
8639817168799678,-63,-5476027718363285,-62,9007188953016688,-53,-8466481347294958,-65,6564282720370272,-63,9007196736411670,-53,9007192535088452,-53
-7353169647734822,-62,-5616815277638899,-63,9007186134983624,-53,-5431933355125793,-62,-5919057064620615,-68,9007193004810190,-53,9007187190378192,-53
-7250335418666524,-64,7101047049807865,-62,9007187881129152,-53,-5361164966502719,-65,-8178607050832436,-63,9007195618534017,-53,9007190889953923,-53
-6148056794849752,-62,7168187574024363,-64,9007190570524225,-53,8099487338896585,-66,-6965266948517590,-65,9007199039954056,-53,9007198318279562,-53
-5988476896451496,-63,4684123571946400,-64,9007197065843004,-53,-7343506023459630,-64,-4961254788302892,-63,9007197237964887,-53,9007197070851752,-53
-5354873132307778,-64,-5853491273451754,-66,9007198846892948,-53,-5159964576771879,-65,4659599071518055,-65,9007199094806949,-53,9007199046877569,-53
8743846041405643,-64,-8342592452234226,-63,9007194558335960,-53,6293566056592554,-63,-5391316166767634,-63,9007195619102069,-53,9007195491923492,-53
-4678556549907195,-62,6408633768471524,-63,9007192445326611,-53,-5922512328789613,-63,-5681359074011375,-63,9007195689049575,-53,9007193675852623,-53
5976502814361144,-63,5677632174217970,-63,9007195657280544,-53,-5764883910885676,-65,6067020552817639,-63,9007197196140665,-53,9007195723415223,-53
5655443262141489,-62,8937477056756370,-63,9007188253118301,-53,8020391293400408,-68,5754900060224517,-62,9007192238218135,-53,9007190495865237,-53
-7166326069794908,-63,6004340551620957,-62,9007188901628613,-53,-4528690023604216,-63,5383702736337376,-63,9007196634587735,-53,9007195946307907,-53
7493913629633410,-64,4527154795592953,-62,9007194171472096,-53,-5676038617443153,-63,-6610031627680882,-66,9007197513023503,-53,9007195242657598,-53
-6572549988134623,-62,-4607118327318616,-62,9007185612428044,-53,6690389941755214,-63,6983462378659386,-68,9007196882574973,-53,9007196546970328,-53
-6875573591528818,-63,-7609968413007869,-63,9007193686284777,-53,-5823814796801994,-64,5249738769774518,-65,9007198714668030,-53,9007198353724184,-53
-6839536359860586,-63,6250477868278129,-64,9007196261200274,-53,-4584247059599359,-63,5948001266904677,-63,9007196269264869,-53,9007196266498872,-53
8877082950343882,-63,-7336350015581846,-64,9007194370636013,-53,-5329071239446722,-66,6326289523529706,-63,9007197112505819,-53,9007195917227033,-53
5134678728007284,-62,5992951949723717,-62,9007186066343918,-53,8495766948142887,-63,-8924638341608586,-63,9007191217071009,-53,9007186990436215,-53
-8929753800400931,-64,8746788464454912,-63,9007194149172531,-53,7044345251877909,-63,-5943034897474295,-64,9007196160279442,-53,9007196041185028,-53
-6309514077500151,-62,-8716992405838883,-63,9007186801980727,-53,4909041222066187,-66,-6235114392169838,-64,9007198720278812,-53,9007189323104846,-53
7493626583925749,-65,4651459361155170,-63,9007197923537209,-53,6143428474733329,-64,5521789319414740,-68,9007198753657256,-53,9007197998441416,-53
-5998828509844352,-62,8161454439175927,-65,9007191414025822,-53,-4567209353932415,-62,-7711969906443408,-67,9007194825290832,-53,9007194713603648,-53
7098667319209404,-62,7224077003534010,-64,9007187893315047,-53,-8779032382835175,-63,4713458534235166,-64,9007194880578018,-53,9007189537158417,-53
5428877852695150,-62,5350609538876859,-62,9007186951211168,-53,-5953578481354185,-64,8689135447047103,-65,9007198535816913,-53,9007191369546801,-53
-5570205760637205,-62,5587542828691764,-62,9007186073241239,-53,-4594606484361469,-63,-4615334669735211,-63,9007197009482799,-53,9007196068869956,-53
-5404190193059109,-64,-5858463535147241,-62,9007191600328748,-53,-6431112143371677,-63,4693498736738486,-63,9007195899000505,-53,9007193882322181,-53
-7511313871764116,-63,-6412635685732848,-62,9007187559991863,-53,6013957237491150,-62,-5020707411324579,-62,9007186258030748,-53,9007188448084218,-53
6368664560338284,-64,6185284025137574,-71,9007198717904420,-53,4866813269040410,-64,-5219640172019428,-66,9007198918724847,-53,9007198877821625,-53
-4882635240138171,-64,6475999684636835,-63,9007196719009672,-53,-5114480203682024,-65,8214788208421968,-63,9007195595684202,-53,9007196728771279,-53
4850317983121991,-62,6195408811978411,-62,9007186145059615,-53,5917962932780324,-65,8527050472111955,-63,9007195289594527,-53,9007189523871021,-53
6489511726400073,-62,-8100440041730358,-63,9007186863054508,-53,5234982693472899,-64,-7884028552012397,-65,9007198686374980,-53,9007190790653838,-53
4526179729579166,-64,6013990305338897,-63,9007197068884585,-53,-4906521620199035,-64,-5369172446286561,-65,9007198840740956,-53,9007197876671136,-53
7077347817611325,-63,4973603961284818,-63,9007195293506449,-53,-5951550068879129,-64,4584009199663916,-64,9007198507842018,-53,9007196042696813,-53
-4844135383037024,-68,-7614552931337719,-63,9007196184016700,-53,-6396579562153064,-63,-6929946950788020,-64,9007196453058843,-53,9007196229780672,-53
6088525955902102,-63,-7150347701868036,-66,9007197249971804,-53,-6884486122462212,-64,6415340695094549,-63,9007196448645681,-53,9007197893189982,-53
-6980220260299982,-62,7008997305109437,-63,9007186336423522,-53,7301896710746197,-62,-7921799073661843,-65,9007187756633899,-53,9007187153346237,-53
-8922704585337400,-64,5094983405293597,-63,9007196826799063,-53,-5780482425316276,-63,-5604656298528295,-64,9007197070082872,-53,9007197015267009,-53
-5041924192009991,-64,6917397429812304,-65,9007198759973200,-53,5736562284457385,-64,4971925154532764,-65,9007198737413530,-53,9007198775437344,-53
-6185864260106346,-62,-6165871158867859,-64,9007190648661994,-53,-6727162475980177,-69,-4896931956795293,-63,9007197984668409,-53,9007195941077899,-53
6271200689785868,-64,8544492438861025,-63,9007194869208811,-53,-6397563279104854,-62,-5799203383229902,-64,9007190142623090,-53,9007196938575408,-53
-8364630107895160,-65,4807142701580927,-62,9007194129797200,-53,5682866942381153,-67,-5044491271671894,-64,9007198911275727,-53,9007197051216069,-53
7297325567895165,-62,-6699889561125339,-63,9007185602022684,-53,8096013523502827,-66,6253887080175984,-63,9007197129998243,-53,9007185887375573,-53
7177401271028543,-62,-7043246953493777,-63,9007185719796347,-53,-6736041222430324,-65,-5816521882750617,-63,9007197313562686,-53,9007192630434552,-53
-7992577032548163,-63,4581168782259922,-64,9007195595130987,-53,-8391796671790026,-64,-6098111772926162,-63,9007196354048137,-53,9007195878237270,-53
-8747744808198061,-63,-7360512880611697,-63,9007192335527936,-53,-6411888881462619,-65,-5325847997721935,-62,9007193112259913,-53,9007192862198364,-53
-5932933542902876,-62,-8877611309059939,-63,9007187628635374,-53,6328242788916385,-64,4798633941604499,-63,9007197505694448,-53,9007191007947778,-53
-5762827741742573,-64,-4756740025321850,-63,9007197617366781,-53,-7003343032604768,-64,-5003323697431996,-65,9007198522783719,-53,9007197640687116,-53
6688028519193395,-62,7360237439250089,-63,9007186914944961,-53,8833406546142707,-68,-8601086227576734,-63,9007195334307193,-53,9007187186665472,-53
8587368764800603,-64,-8453374840393033,-63,9007194495723673,-53,-6146060088369871,-63,-7296344188405286,-65,9007197078853668,-53,9007196016700846,-53
-8595510454807507,-63,-4627134845017600,-62,9007190809590513,-53,4748543339968155,-63,7487374715250729,-64,9007197319066212,-53,9007193914258195,-53
-5565020776140439,-64,-5266850664988739,-62,9007192970748125,-53,5550519683867546,-64,-7062167984043310,-63,9007196206677390,-53,9007193631110872,-53
-7507745604664044,-67,4535384448963438,-63,9007198154133167,-53,5832984183659652,-62,-6440300664948010,-65,9007191912700883,-53,9007198441323783,-53
-6617002284111022,-62,-6983188910260072,-65,9007189821611499,-53,8455332326505817,-67,5318640166165288,-62,9007193249751797,-53,9007192168354322,-53
6236468355146888,-63,-5783631071384110,-65,9007197085055946,-53,6736374886700761,-64,-6945770235935826,-70,9007198654002377,-53,9007197654407775,-53
-7036375133570978,-63,6873114915168793,-62,9007186630266719,-53,8357802411216120,-64,7856212626609199,-63,9007195062811435,-53,9007187347674551,-53
8697649384972694,-63,-7832507801333664,-64,9007194437973059,-53,-7597677402383526,-65,4669524221773632,-63,9007197909427561,-53,9007197522761318,-53
4943507193820492,-63,-8274073713540692,-65,9007197734473855,-53,-8194482365213624,-66,-6465687839409770,-63,9007196986051323,-53,9007197857580688,-53
-5356594797984358,-64,7241251048613990,-63,9007196099066588,-53,-6337725501111125,-65,-6361639714797931,-66,9007199088363935,-53,9007198923800687,-53
6595093830195288,-68,5494018684570071,-63,9007197654551768,-53,-7507003276859436,-69,-8513894699273053,-65,9007199014175227,-53,9007197978157480,-53
-7228429724578695,-64,5714406692117858,-63,9007196834503214,-53,-4791275447833224,-63,-5634044421090775,-64,9007197619335445,-53,9007197428349439,-53
5672281208743869,-62,-5139841098110547,-63,9007191042908311,-53,7003054666740564,-66,5881280641787376,-65,9007199099726829,-53,9007195175293441,-53
-6864997855791315,-63,5504819292408627,-63,9007195155564821,-53,5751800216828723,-64,-5007363761433353,-62,9007193507325802,-53,9007196319322122,-53
5665674108275688,-62,-7298970844768095,-65,9007192281055773,-53,-7721552984096770,-66,-6061159651914996,-64,9007198719203666,-53,9007195118844527,-53
-6668144827588181,-63,-5634755783664936,-62,9007190177399503,-53,-8215419922809168,-64,-6296607646010621,-64,9007197836749594,-53,9007193973501929,-53
6229577003611305,-64,-7023208464317337,-62,9007188296047791,-53,5461696442831679,-63,-7122618588589585,-63,9007194989832553,-53,9007189198494780,-53
5530083533515507,-62,-8416861416153521,-65,9007192544383723,-53,-6483165825074666,-63,7165842559154846,-63,9007194311204491,-53,9007193939765082,-53
8298115787301352,-63,8530755203348595,-64,9007194646236215,-53,8228230672337816,-66,-7916180596317790,-64,9007198369361212,-53,9007196563619189,-53
5225228220482076,-62,6029726969133543,-62,9007185774070835,-53,-4865538398486766,-63,-6249331283350483,-64,9007197484600815,-53,9007193971962982,-53
-7471029837069417,-63,-7893660271487833,-63,9007193001192017,-53,-8395766889537151,-63,5050996659915641,-63,9007194172464111,-53,9007193487308140,-53
7249647806039899,-62,5845795362286124,-63,9007186316150082,-53,-5091967659313834,-65,-7145688700423304,-64,9007198493167011,-53,9007189121877331,-53
6959155470564971,-62,7279797692132879,-64,9007188297926771,-53,-7785722582452862,-63,-4802586141249717,-63,9007194824635310,-53,9007194158623451,-53
-7378448326152078,-65,8238457427483807,-65,9007198850038962,-53,-5008960788424200,-64,-5927494451843187,-66,9007198893618578,-53,9007198875057667,-53
5042648254651670,-62,8988868882911661,-63,9007189592579657,-53,8918927093594666,-63,8839581338857775,-63,9007190906938445,-53,9007189886065024,-53
5599490834352738,-63,-6095419918986867,-63,9007195627933562,-53,8971368703708042,-64,7397725081952403,-66,9007198144256213,-53,9007197385729396,-53
7709352973962371,-62,-6121538749570229,-68,9007186667129724,-53,8847081754720030,-67,4705162581026465,-63,9007198066549542,-53,9007192254102440,-53
5579871179932100,-62,5489210032250940,-63,9007191066508081,-53,-6589593708846540,-70,6760386124495699,-63,9007196835113186,-53,9007193663675271,-53
5244548777186324,-62,-5664528335661383,-63,9007191731600389,-53,6974094387640561,-63,-6560938533810385,-63,9007194401034063,-53,9007191849099147,-53
-6596438279074237,-62,4889269492740168,-66,9007190020726814,-53,-5382892240893956,-63,4852263443331406,-62,9007192735053459,-53,9007190200434718,-53
6755083953314867,-62,-8377823672107128,-63,9007185876239189,-53,-8941542600787910,-64,-4530129239625356,-62,9007193850876705,-53,9007189483956942,-53
5958480711182455,-62,-5655768982445635,-63,9007190043163389,-53,-7111369636742262,-62,6688101556016509,-65,9007188397784756,-53,9007190194090843,-53
-5043397218619638,-63,-5869236533305986,-62,9007190613539365,-53,-8055630632750987,-63,-5240967076350594,-64,9007195455791130,-53,9007194643449471,-53
6288288780241408,-62,-8567066738263283,-63,9007186995787030,-53,-8435397990528646,-64,-5157911818565977,-63,9007196904592761,-53,9007187295114273,-53
5215386997556849,-66,-5155581273887210,-62,9007193603701887,-53,-7773617345265972,-66,-7882146257809066,-63,9007195915713480,-53,9007194049564304,-53
-5063733882909973,-62,6564668588110752,-69,9007193824404536,-53,6283557108291464,-62,-5262237299408225,-68,9007190892436004,-53,9007195792094289,-53
-5152892569180276,-64,8206981997164629,-65,9007198680466662,-53,-7061389415478012,-71,5397129501773283,-64,9007198869181509,-53,9007198710261692,-53
-4804974638327552,-64,-8130284216238350,-63,9007195449790540,-53,6655623610038420,-65,6080637912886368,-65,9007198985836207,-53,9007196709736600,-53
7568679499769399,-62,-8363858618847921,-65,9007186892722301,-53,6157706341847442,-64,5434017303646785,-62,9007192499994120,-53,9007188615124527,-53
4843456442212431,-63,-4846398096562739,-62,9007193039138641,-53,-8204061845315762,-63,8904134331652369,-63,9007191494315015,-53,9007194215424040,-53
8209462124567749,-66,6167571909487642,-62,9007191143929726,-53,-7877923378028203,-63,5488975901707172,-63,9007194374213479,-53,9007191366433158,-53
6539326241634568,-66,6832089217687625,-62,9007189335029935,-53,-6464607102947169,-64,-6245684764123680,-62,9007190441247747,-53,9007190186412515,-53
5838701634019963,-63,4561657278350618,-62,9007193043588906,-53,-6719910839980209,-64,5862267804602388,-63,9007196837759457,-53,9007196580701358,-53
4657857841324926,-63,-5743574833856151,-67,9007198099361424,-53,6479725656499104,-64,6927148476055315,-69,9007198698429517,-53,9007198135506404,-53
5917987765589987,-65,-7411725817064057,-62,9007187506194205,-53,-5083573334848638,-64,5897565384861310,-64,9007198452389059,-53,9007190207413072,-53
5154346777410272,-63,7312689646958026,-63,9007195017313651,-53,-7546394256152389,-67,-7144009866857336,-63,9007196541094229,-53,9007196090002712,-53
7052601985736775,-64,-5762899129154134,-62,9007191563740795,-53,8802211694370694,-67,-5886580105487946,-64,9007198780105622,-53,9007197693198125,-53
7282978867120264,-70,7602169099176264,-64,9007198489685917,-53,-6376218325915000,-66,-8075114552279251,-64,9007198358097214,-53,9007198532237161,-53
-5868885058543876,-64,-5600825451655894,-63,9007197138206647,-53,8946518252831835,-64,6973034311145871,-75,9007198195417697,-53,9007197822444061,-53
-5612626312362414,-63,-5935629572772269,-64,9007197120773645,-53,5997371939772484,-64,7585897856345397,-64,9007198017089234,-53,9007197390841530,-53
-5674129242214300,-64,8588465536638491,-64,9007197852405273,-53,-5315225990086573,-63,-5079576677630143,-63,9007196393160081,-53,9007198288155829,-53
-7504196225225592,-64,-8640654695994932,-63,9007194556928079,-53,-5884778075146567,-64,-7808930261064189,-64,9007197989353026,-53,9007195880948481,-53
6355640979455864,-62,-4556428372204019,-62,9007186304611866,-53,6385589258344401,-62,4787534999321003,-62,9007185766527091,-53,9007186726079777,-53
5731798940688563,-62,-5002513469914638,-62,9007186998449639,-53,5794027705189994,-64,8505715856219573,-66,9007198750591505,-53,9007198174217778,-53
8644186027632428,-63,4807735922220629,-70,9007195298918231,-53,-6229142964158312,-63,5805856854148489,-63,9007195416082366,-53,9007195414367065,-53
-5816965328029937,-62,8122391766527093,-64,9007191216307146,-53,5260013243764563,-62,-5152167858951683,-62,9007187774774811,-53,9007191345482838,-53
-5945657604236979,-62,5034997312194508,-62,9007186400574376,-53,-4989460001329387,-63,6313591395279289,-63,9007195826578440,-53,9007192355155810,-53
-5696611608593911,-63,-7472054836243712,-63,9007194581077347,-53,8817026681672413,-65,6924453075143031,-63,9007196459171957,-53,9007195215574464,-53
5807863071902678,-62,-5748125422752586,-65,9007192002539759,-53,6203065518745124,-65,6234029050364243,-62,9007190897838633,-53,9007192066027628,-53
-4660004953339664,-64,5663943741458109,-67,9007198960702761,-53,-6794900165336271,-74,-7074727540044825,-65,9007199089132993,-53,9007198965100972,-53
7681178844282207,-64,-4960806995481681,-64,9007198148170273,-53,-8695084694560934,-67,5411169233315383,-63,9007197688996083,-53,9007198214950550,-53
6636513657818991,-62,-4748985482457609,-66,9007189909546436,-53,8851399037580412,-63,-6157127678300821,-68,9007195105110454,-53,9007193331366045,-53
8042915242826693,-64,5868851531560860,-63,9007196575176233,-53,-4594213624451199,-62,-6284110068561848,-64,9007194262554785,-53,9007197102154926,-53
-5444031640988672,-65,6367119563476238,-62,9007190571950895,-53,-5698067092845537,-64,-4899887803737913,-65,9007198745592203,-53,9007191600286156,-53
6053768154296352,-62,-5073611273161663,-63,9007190131452133,-53,-6305760764486062,-63,8634900403662591,-63,9007193202470238,-53,9007191574811297,-53
-5470714262091267,-63,8829791969227115,-63,9007193542881517,-53,7208259771881212,-63,-8026654127567200,-63,9007193093305531,-53,9007193855214589,-53
7647894253909574,-62,-8235652030246382,-64,9007185971262089,-53,7327735230699880,-64,-7930314682725196,-65,9007198335999031,-53,9007188947404555,-53
-8660664970990096,-69,8707575728074710,-63,9007195239794009,-53,-5116903451980445,-64,-6186463873536940,-63,9007196882094960,-53,9007195309782192,-53
-5061813722156844,-63,-6375339445583981,-63,9007195746599240,-53,-4644397458861975,-65,7746975168508950,-63,9007196006169154,-53,9007195803918579,-53
6880376336457477,-66,-6923010579097713,-62,9007189066412091,-53,-8768161805999244,-64,-5739065807936219,-65,9007198128254857,-53,9007193890263169,-53
4827636649311707,-62,4984745793385838,-63,9007193004059554,-53,5036293053209925,-65,-5373377227725400,-65,9007199075284386,-53,9007194251690944,-53
-5716277932046218,-63,-8134999646978872,-63,9007194021449499,-53,-7809327468667485,-70,8090834994135287,-63,9007195789034444,-53,9007194594239500,-53
-6281787338925362,-62,-8256470112271882,-65,9007190673023136,-53,7981247978038913,-63,-7763021504827834,-64,9007195084879148,-53,9007192894168869,-53
6530695185465096,-62,8975703653727011,-65,9007189956690257,-53,-6515742178528940,-62,7179304869987771,-63,9007187535926507,-53,9007191208518944,-53
-6621581060017510,-63,4844696468419321,-65,9007196855928624,-53,6561737612264189,-63,7567232442585971,-71,9007196975307584,-53,9007196857693156,-53
-6750633817457587,-64,-5854342945201901,-64,9007198198009250,-53,-7435331050706245,-64,7123947839904207,-64,9007197851382246,-53,9007198406309094,-53
