pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
6337936289552157,-72,-4850308571573633,-72,9007199254728129,-53,6074431599436461,-72,-4926074475411463,-72,9007199254728640,-53,9007199254728476,-53
7873982659475783,-72,-8533030705930756,-75,9007199254728242,-53,6973909955408342,-75,-8118798254341936,-72,9007199254727527,-53,9007199254728536,-53
5109819508585426,-81,7796715905056938,-72,9007199254728716,-53,7846593671553824,-72,-6929553974738860,-74,9007199254727952,-53,9007199254729165,-53
-7637810265782358,-72,-6468374469555352,-74,9007199254728683,-53,-6388341769163896,-72,4963714375811286,-72,9007199254727775,-53,9007199254729245,-53
-7789759922296799,-72,5917087625458219,-74,9007199254728296,-53,-7348614391613643,-74,7549613067998622,-72,9007199254728800,-53,9007199254728489,-53
5596278657645802,-72,-5358621309329732,-72,9007199254728868,-53,6835660417337181,-72,8964879923286387,-73,9007199254727498,-53,9007199254729354,-53
7703061069671254,-72,6608404332824710,-74,9007199254728458,-53,-6560641148593870,-73,6859146562779228,-72,9007199254729318,-53,9007199254728648,-53
6674113078668366,-72,4675621015786851,-72,9007199254727582,-53,-7888254061626992,-76,7577217394253618,-72,9007199254729348,-53,9007199254728530,-53
6441668245601954,-72,4653550791325238,-72,9007199254728239,-53,-7860738427925386,-72,6151936697584405,-74,9007199254728036,-53,9007199254728410,-53
7433674985076119,-72,7150405151492723,-74,9007199254729187,-53,7891350801321781,-73,6852079886041150,-72,9007199254728366,-53,9007199254729827,-53
-6513320295434222,-72,8107479848038312,-73,9007199254729106,-53,7972877859610550,-72,6755517466018376,-74,9007199254727579,-53,9007199254730607,-53
-7008726756028292,-72,7697518376231134,-73,9007199254728080,-53,-5447696317634528,-72,6140506834081007,-72,9007199254727384,-53,9007199254728092,-53
6054896123790787,-75,-8054458251551347,-72,9007199254727775,-53,-4719529359681602,-89,-7619560704248453,-72,9007199254729267,-53,9007199254728282,-53
-8401290442083914,-73,6713402011233750,-72,9007199254728327,-53,7738868882454969,-73,7143006262618421,-72,9007199254727664,-53,9007199254728634,-53
7197775041311959,-72,-5272835553513059,-73,9007199254729126,-53,-6438965949108568,-72,-8949045452365430,-73,9007199254728576,-53,9007199254729557,-53
7519418562600850,-72,4925102839773105,-73,9007199254728349,-53,7772244063399851,-72,-5945609482037873,-76,9007199254728765,-53,9007199254728460,-53
5128023866990282,-72,-5869813550128839,-72,9007199254728723,-53,7554973056001401,-72,-6856741949537570,-74,9007199254728872,-53,9007199254728806,-53
5583295253677249,-74,7980898840157617,-72,9007199254727735,-53,-7336364797253502,-72,-6856500180153967,-73,9007199254727749,-53,9007199254727742,-53
-6426717980232667,-73,-6889842979405746,-72,9007199254729320,-53,7676886291204558,-72,5682762502227924,-73,9007199254727460,-53,9007199254730228,-53
7577138067955448,-72,-4526625564952973,-74,9007199254729139,-53,-7557150862091539,-72,-8269360441142027,-74,9007199254728596,-53,9007199254729603,-53
-7681633232432573,-72,8314593535304705,-75,9007199254728857,-53,-6097861702995424,-72,-4856755551313497,-72,9007199254728719,-53,9007199254728956,-53
-7631496427942608,-72,8657974935230660,-74,9007199254728284,-53,4974858702302783,-72,5804134294704877,-72,9007199254729191,-53,9007199254728492,-53
6320496960290414,-72,-8657740466656427,-73,9007199254729140,-53,-7069270394425269,-73,6971407048037143,-72,9007199254728654,-53,9007199254729393,-53
-6246919926237392,-73,7627276766357003,-72,9007199254727273,-53,5983208080551791,-72,-5252389099269381,-72,9007199254728191,-53,9007199254727897,-53
-7898215905240008,-72,6610870392637719,-75,9007199254728256,-53,7957499702974698,-75,7657684053648369,-72,9007199254728950,-53,9007199254728867,-53
7749801090160579,-72,-8490711861342526,-74,9007199254727953,-53,-7583296912614356,-74,-7701106459088661,-72,9007199254728289,-53,9007199254728005,-53
-4707571579689872,-72,-6169556936622814,-72,9007199254728830,-53,6297616985637347,-73,7463341841426228,-72,9007199254727741,-53,9007199254729709,-53
-7049627576073139,-73,-6901464011956912,-72,9007199254728864,-53,7326103961845893,-73,7178979652662196,-72,9007199254727874,-53,9007199254729561,-53
8541447331968463,-73,-6689701248523768,-72,9007199254728271,-53,8257206481859983,-73,6976971255260389,-72,9007199254727719,-53,9007199254728340,-53
7624239250137732,-72,5907609716922275,-74,9007199254728812,-53,6474551794788118,-72,8517175083390465,-73,9007199254728864,-53,9007199254728824,-53
-7113829789627515,-75,-7696854241426660,-72,9007199254728869,-53,8337372816105720,-74,7943083911049197,-72,9007199254727373,-53,9007199254729298,-53
7191989886717200,-72,6015115979837027,-73,9007199254728720,-53,7862438433557368,-72,7311739633320372,-76,9007199254728466,-53,9007199254728931,-53
-8749031770683989,-74,-7271197629943354,-72,9007199254729349,-53,-8097709132433461,-72,-5054798650149928,-75,9007199254727669,-53,9007199254730324,-53
-6058070563198104,-72,-4789728802723285,-72,9007199254728947,-53,-7778924083415667,-72,9004165903292425,-74,9007199254727748,-53,9007199254730001,-53
5266273358961173,-73,7220051112379301,-72,9007199254729064,-53,7631265990040688,-72,-4980554089425694,-74,9007199254728918,-53,9007199254729191,-53
7693349414204233,-72,-5805290518764310,-75,9007199254728933,-53,7742700417401019,-72,6303297599195703,-77,9007199254728877,-53,9007199254728948,-53
-5052635592607772,-72,6164831630495708,-72,9007199254728161,-53,-5105342191651314,-73,7559299853409476,-72,9007199254728136,-53,9007199254728181,-53
-6955640866501367,-73,6792832874576369,-72,9007199254729231,-53,7584571691866817,-72,5331374244624108,-75,9007199254729285,-53,9007199254729260,-53
5959786902607054,-72,-5398397119750881,-72,9007199254727934,-53,-7114665404265464,-73,-7251248195134675,-72,9007199254727818,-53,9007199254728028,-53
6829732281463338,-78,-7956424692045718,-72,9007199254728205,-53,-5577383302107463,-72,5301597126113602,-72,9007199254729034,-53,9007199254728285,-53
-6763323155014085,-72,-8816785881755238,-73,9007199254727830,-53,-7905140980042101,-72,4803472546252770,-75,9007199254728299,-53,9007199254728045,-53
-7377905442279884,-72,5627168269512380,-73,9007199254728401,-53,-7017996160391211,-72,6238066124126318,-73,9007199254729081,-53,9007199254728963,-53
6770159586290726,-72,8166661037590692,-73,9007199254728368,-53,8411312017052049,-74,7518339419517930,-72,9007199254728684,-53,9007199254728636,-53
6780354610261525,-73,7016745880767649,-72,9007199254728728,-53,8180841270744435,-72,7977680229475675,-76,9007199254727426,-53,9007199254729889,-53
5948952347993945,-74,-8017304628983331,-72,9007199254727565,-53,-6626066180331641,-74,-7450122735150838,-72,9007199254729229,-53,9007199254728381,-53
5874148359616897,-72,-5330960533661677,-72,9007199254728284,-53,-6806132293278976,-72,8100282570975402,-73,9007199254728324,-53,9007199254728291,-53
6655187091050574,-74,-7752159291799804,-72,9007199254728297,-53,8450582681046834,-73,6645719117322902,-72,9007199254728467,-53,9007199254728321,-53
-7577753079489165,-72,-7625127521577580,-74,9007199254728662,-53,4839360630309341,-72,6404588556713720,-72,9007199254727979,-53,9007199254728771,-53
-7174260441447449,-72,-7762119734078512,-73,9007199254727556,-53,6922621894565778,-72,-8720131930997687,-73,9007199254727475,-53,9007199254727563,-53
5527408633718321,-72,-5381339732657711,-72,9007199254728974,-53,-7319070234059212,-72,7307842828519083,-73,9007199254727478,-53,9007199254729682,-53
-6617954874836962,-74,-7683407325065960,-72,9007199254728517,-53,-7672750822433583,-75,-8168120732247883,-72,9007199254727333,-53,9007199254729426,-53
-5898224477464510,-73,7689511079588679,-72,9007199254727295,-53,-8086665099828494,-72,-5573584888155606,-77,9007199254727780,-53,9007199254727757,-53
6443232406464904,-72,4526485981731892,-72,9007199254728470,-53,5106116718098385,-72,-5938894060458792,-72,9007199254728604,-53,9007199254728491,-53
6531034350067078,-72,7725004401207042,-73,9007199254729365,-53,-5462861344444865,-72,-6088210403261960,-72,9007199254727480,-53,9007199254731155,-53
-7211466156416123,-72,4950398226654357,-73,9007199254729252,-53,-6054677947891095,-76,-7753036013646215,-72,9007199254728824,-53,9007199254729384,-53
-7660842004495337,-72,5638397958811233,-73,9007199254727535,-53,-7824436348114163,-72,-6348091895849110,-74,9007199254728120,-53,9007199254728029,-53
-6693263848083268,-73,-7143403604964950,-72,9007199254728425,-53,6386807407728847,-72,4547611012697172,-72,9007199254728578,-53,9007199254728439,-53
7022000658874017,-72,8489175273274532,-73,9007199254727396,-53,8623246722990701,-73,-6840208431500939,-72,9007199254727789,-53,9007199254727601,-53
-4652473334724859,-72,-6389383996697856,-72,9007199254728376,-53,7719561063273717,-72,6387555514947427,-74,9007199254728443,-53,9007199254728415,-53
-5510501275966523,-72,5426212124102303,-72,9007199254728914,-53,7865687986528462,-72,-7291541952536841,-75,9007199254728330,-53,9007199254729056,-53
7668494444569670,-72,4524822573601863,-73,9007199254728083,-53,7878449261736733,-73,-7006147504269826,-72,9007199254727945,-53,9007199254728193,-53
-5284862091765300,-72,5764007769958912,-72,9007199254728642,-53,5142445962856342,-73,-7613405448655501,-72,9007199254727951,-53,9007199254728691,-53
-5704034863261182,-72,5307472334188031,-72,9007199254728733,-53,7012767680068518,-72,-6939018728448275,-73,9007199254728629,-53,9007199254728821,-53
-7114228435622574,-72,6933418857327621,-73,9007199254728344,-53,-4552510903977594,-75,-7678658280932034,-72,9007199254729019,-53,9007199254728646,-53
-4961875899930212,-72,5760969628252200,-72,9007199254729318,-53,-4535750504860351,-75,-7959797212142640,-72,9007199254728132,-53,9007199254729850,-53
-5542232206060989,-76,7616197278068354,-72,9007199254729253,-53,-5210469097762905,-73,-7553719618084041,-72,9007199254728098,-53,9007199254730290,-53
6934008298164888,-76,8150748340821299,-72,9007199254727538,-53,-8074003269427982,-72,8527504103930879,-76,9007199254727770,-53,9007199254727745,-53
-6013250792707924,-72,5285471939297953,-72,9007199254728048,-53,5766462859790572,-72,5008115662328769,-72,9007199254729212,-53,9007199254728782,-53
-5738676460724340,-72,5793413075038337,-72,9007199254727563,-53,-6825919186647947,-73,-7266596341585256,-72,9007199254727976,-53,9007199254727892,-53
-4531982993885799,-73,7578280410853792,-72,9007199254728357,-53,-4573709095752892,-72,6142049763964233,-72,9007199254729149,-53,9007199254728942,-53
4724494843221901,-73,7513291576949030,-72,9007199254728465,-53,-7820466574867123,-72,-7761031937366541,-75,9007199254728451,-53,9007199254728470,-53
4883853941419914,-72,6619108077711332,-72,9007199254727327,-53,-8525132082435668,-74,-7871723510713639,-72,9007199254727561,-53,9007199254727493,-53
7922528778257206,-72,-8082161251093254,-74,9007199254727492,-53,8134143469194403,-72,7930286564540013,-75,9007199254727432,-53,9007199254727551,-53
-7121407698155277,-76,8132011496837938,-72,9007199254727597,-53,-7100206128100771,-72,-7796567589210489,-73,9007199254727742,-53,9007199254727739,-53
7919981647951336,-72,-6027782930103990,-74,9007199254727866,-53,6272758539244461,-72,-5320489071897779,-72,9007199254727329,-53,9007199254728246,-53
6363555547316823,-72,-4944846579717039,-72,9007199254727876,-53,-5792358734067117,-72,-5838883810267954,-72,9007199254727331,-53,9007199254728056,-53
7445808763610749,-73,6630749158545441,-72,9007199254729314,-53,-7363172834170716,-73,6703198980272275,-72,9007199254729181,-53,9007199254729433,-53
-6767309897370905,-73,-6864751193928693,-72,9007199254729163,-53,-7462445258608647,-72,-4680061275277368,-73,9007199254728640,-53,9007199254729306,-53
5044228542914640,-72,-6394194409231315,-72,9007199254727597,-53,-4801750563263073,-73,7445843664446664,-72,9007199254728632,-53,9007199254728073,-53
-7684507653554584,-72,-5869912168137563,-73,9007199254727327,-53,-8002793170684344,-72,-8720465874077317,-78,9007199254728055,-53,9007199254727439,-53
-8089065605055928,-74,7922507323261073,-72,9007199254727491,-53,-5101723763902296,-74,-7782822242470450,-72,9007199254728431,-53,9007199254727856,-53
-7769044500873172,-72,4529070738241476,-73,9007199254727767,-53,7641201863567087,-73,-6571157970907522,-72,9007199254729324,-53,9007199254729191,-53
-7266165019296205,-72,5683517768049787,-73,9007199254728699,-53,-4634385832110473,-72,-6261959567255623,-72,9007199254728736,-53,9007199254728700,-53
-7365688322089845,-72,-8051543192721212,-74,9007199254729217,-53,-5632039874179146,-72,5085896885147941,-72,9007199254729363,-53,9007199254729334,-53
7369315620129260,-73,-7031138995299473,-72,9007199254728267,-53,5989448938526997,-72,-5130797484596954,-72,9007199254728431,-53,9007199254728411,-53
-6621485059473754,-72,4535017616749221,-72,9007199254727984,-53,-5688709182575147,-72,-5457075940007426,-72,9007199254728443,-53,9007199254728158,-53
5716368377388763,-72,5430506439511134,-72,9007199254728437,-53,-7204662360482431,-74,7582257560229540,-72,9007199254728727,-53,9007199254728450,-53
6406828548445406,-72,5062457574423631,-72,9007199254727527,-53,5596601317647451,-77,8031498734103968,-72,9007199254727959,-53,9007199254727770,-53
-6696420023332504,-72,-7374495675975175,-73,9007199254729191,-53,4712093341597579,-75,7825689669093427,-72,9007199254728554,-53,9007199254729560,-53
-8348733258705111,-73,6995026066591510,-72,9007199254727592,-53,-5040119007046021,-72,5991689064226202,-72,9007199254728612,-53,9007199254728521,-53
6084016004948515,-73,7350840587313873,-72,9007199254728211,-53,-7689456367326047,-72,-8954757571856207,-75,9007199254728798,-53,9007199254728399,-53
-6747448327392302,-72,-4729715697542700,-72,9007199254727280,-53,7809949928293420,-72,8152064674595341,-77,9007199254728661,-53,9007199254728620,-53
-8359282740649085,-74,7519346887256700,-72,9007199254728692,-53,7242209835932224,-72,-7299869284899455,-73,9007199254727710,-53,9007199254728995,-53
-5347227392246278,-72,-5918376264970861,-72,9007199254728144,-53,-6978729267848283,-72,6290808839130893,-73,9007199254729159,-53,9007199254729086,-53
-7141463167557971,-72,6526401078574629,-73,9007199254728542,-53,-4792794637636165,-72,6218589052040593,-72,9007199254728544,-53,9007199254728543,-53
6804614271872891,-73,-7032157316787158,-72,9007199254728668,-53,7755359954273414,-72,7460999682199446,-74,9007199254728143,-53,9007199254729184,-53
7344276530757398,-72,-6069582039759153,-73,9007199254728239,-53,-6533486379288563,-75,7756084423766972,-72,9007199254728709,-53,9007199254728504,-53
5353285932634706,-72,6248099845550103,-72,9007199254727321,-53,5564343294141919,-72,-5845234669440509,-72,9007199254727839,-53,9007199254727414,-53
-7234757495462449,-73,7086521624101042,-72,9007199254728208,-53,7239649438590624,-72,-6107805299229813,-73,9007199254728524,-53,9007199254728505,-53
-6752930790858595,-72,-4664800307759400,-72,9007199254727388,-53,5912759972943861,-74,-7509966434796206,-72,9007199254729161,-53,9007199254727763,-53
5781496925945131,-73,7177405411516774,-72,9007199254728901,-53,7637430882742756,-72,6864617118851999,-76,9007199254729175,-53,9007199254728926,-53
-5792149048859356,-72,5274436424452090,-72,9007199254728599,-53,8141794673007278,-72,-6184549397772181,-75,9007199254727484,-53,9007199254729598,-53
-7949188929403545,-72,5407467738847898,-74,9007199254727862,-53,-7914739438583208,-72,-6682224049477822,-76,9007199254728306,-53,9007199254728292,-53
7923752028662211,-72,8063738197318394,-74,9007199254727492,-53,-7652211330618108,-72,8216937637135067,-74,9007199254728314,-53,9007199254727685,-53
5842549118372781,-72,5758316892063147,-72,9007199254727402,-53,-6201515174238179,-72,4525497185821655,-72,9007199254729089,-53,9007199254728046,-53
-5808741921044888,-72,5826821424446393,-72,9007199254727321,-53,-5507127721024083,-72,-5531972670132739,-72,9007199254728687,-53,9007199254728570,-53
-7001237311650259,-73,6969363540723934,-72,9007199254728708,-53,8032047359917507,-73,-6957726068396976,-72,9007199254727959,-53,9007199254729290,-53
-7241894930072871,-74,-7850644751121094,-72,9007199254727883,-53,-6358520774874356,-72,4640520730952744,-72,9007199254728478,-53,9007199254728199,-53
-8273825660207250,-73,-7063615046846141,-72,9007199254727460,-53,6312045841573042,-72,-5269564462454809,-72,9007199254727338,-53,9007199254727543,-53
7654160989466192,-72,7433765626284095,-79,9007199254729160,-53,7364005916997358,-72,-7897870533858985,-74,9007199254729253,-53,9007199254729234,-53
-4659183501517602,-72,5989065121257260,-72,9007199254729364,-53,7961547545281146,-75,-7617987374276675,-72,9007199254729072,-53,9007199254729575,-53
-5520083637862757,-73,7321468457053235,-72,9007199254728628,-53,-4852484388714284,-74,7793975135393854,-72,9007199254728427,-53,9007199254728630,-53
5070654012701137,-72,6476848458616243,-72,9007199254727328,-53,5404342357368961,-74,7786986936771383,-72,9007199254728378,-53,9007199254727716,-53
6961219339703109,-72,-8689242312206972,-73,9007199254727394,-53,6117999359374421,-72,-4606938022034092,-72,9007199254729147,-53,9007199254727976,-53
-6967473896537945,-72,6887192524445299,-73,9007199254728793,-53,7268803017804927,-72,6886769752342165,-73,9007199254727927,-53,9007199254729159,-53
8524895530059169,-73,6753396418805417,-72,9007199254728112,-53,6608294065530490,-72,4528717669087025,-72,9007199254728031,-53,9007199254728183,-53
5495551706650991,-73,7302006694586259,-72,9007199254728699,-53,-6699476255260773,-72,-7331190219607765,-73,9007199254729214,-53,9007199254728934,-53
-6327027268909165,-77,7816038553750029,-72,9007199254728647,-53,5324290221908110,-72,5807424534457015,-72,9007199254728456,-53,9007199254728685,-53
6466135646092670,-72,4544074799260860,-72,9007199254728378,-53,-6084756351904930,-72,4686607484106864,-72,9007199254729079,-53,9007199254728542,-53
-4996793447280860,-77,-7854517923780078,-72,9007199254728528,-53,-6894049638163723,-72,-7468897682637897,-73,9007199254728577,-53,9007199254728537,-53
7706920099395357,-72,-4525492608582240,-74,9007199254728738,-53,-7414310830459971,-73,6909060335169729,-72,9007199254728577,-53,9007199254728868,-53
-6626510179480740,-72,7806382614454646,-73,9007199254729048,-53,7344486281303450,-72,-6180058185546226,-73,9007199254728170,-53,9007199254729681,-53
-7346473240243151,-72,7376760219986229,-73,9007199254727345,-53,8105976098846214,-72,-8794141644931981,-75,9007199254727479,-53,9007199254727422,-53
-5150087238855138,-72,5881537098269635,-72,9007199254728650,-53,-7020340849888577,-72,-6806801693543885,-73,9007199254728700,-53,9007199254728688,-53
-6307205483488852,-72,8653332604628222,-73,9007199254729178,-53,7020828899947128,-72,6085009467759930,-73,9007199254729168,-53,9007199254729184,-53
-7849675625411099,-72,-7824304981493116,-74,9007199254727776,-53,-5309950818584781,-77,-7730590109985553,-72,9007199254728918,-53,9007199254728600,-53
5459549169588115,-73,7438619637083961,-72,9007199254728313,-53,-7906071942921475,-72,-7166622221494367,-74,9007199254727721,-53,9007199254728572,-53
-4771335238694100,-73,7215023203016311,-72,9007199254729330,-53,-4742657539044682,-74,-8103735749425292,-72,9007199254727446,-53,9007199254731167,-53
4589946849346353,-77,7725069118474755,-72,9007199254728936,-53,-6852213135927325,-72,4536774779987081,-72,9007199254727353,-53,9007199254730326,-53
-6764800247798303,-74,7775444871892726,-72,9007199254728205,-53,8506434996657892,-75,-7550878373320717,-72,9007199254729249,-53,9007199254728843,-53
7488908303450838,-72,-6875787314089583,-73,9007199254727279,-53,4982520883878631,-74,7697645981429595,-72,9007199254728712,-53,9007199254727315,-53
7394976640826100,-72,-7256755576268929,-73,9007199254727290,-53,-8660105653280861,-74,-7477937318956408,-72,9007199254728753,-53,9007199254728162,-53
-7582601321963658,-72,8692359503835261,-74,9007199254728427,-53,-8895312869997655,-73,-6464004581848807,-72,9007199254728559,-53,9007199254728476,-53
-7516953195075064,-72,8350709815186887,-74,9007199254728701,-53,6910653744879314,-75,8140288374834457,-72,9007199254727459,-53,9007199254728802,-53
-6144129927309109,-72,-5169783579846581,-72,9007199254727971,-53,-4761865604186153,-74,-7910608827547452,-72,9007199254728068,-53,9007199254728037,-53
8024395756310191,-73,7090180565513090,-72,9007199254727589,-53,-5899362261653305,-75,8166370972771168,-72,9007199254727414,-53,9007199254727650,-53
-6552888392983447,-72,-4902633383964553,-72,9007199254727466,-53,8555635320537422,-73,6487640157079255,-72,9007199254728796,-53,9007199254727921,-53
-8043717558400279,-73,-6639426853813449,-72,9007199254728823,-53,-7231183465551286,-72,-5166097308846900,-73,9007199254729085,-53,9007199254728830,-53
7187955562572515,-72,7910411788987517,-73,9007199254727399,-53,8110338683693211,-77,-7897035191226161,-72,9007199254728385,-53,9007199254727431,-53
7192248474610749,-73,-7080023458447741,-72,9007199254728257,-53,-7478797131375569,-72,-8878513584504731,-74,9007199254728702,-53,9007199254728519,-53
-6815369781271525,-72,-6953605452689617,-73,9007199254729170,-53,-4640218700847760,-73,-7618504106709565,-72,9007199254728184,-53,9007199254729523,-53
5282563079925069,-72,-5464734575901177,-72,9007199254729326,-53,-6546572519018743,-73,-7451545915009646,-72,9007199254727615,-53,9007199254729384,-53
8597669848894322,-73,-6338078035293738,-72,9007199254729147,-53,5494960635821717,-72,5683824633692749,-72,9007199254728370,-53,9007199254729631,-53
-5501729534688907,-72,-5923381647120948,-72,9007199254727794,-53,6113269887830111,-72,4819619313609318,-72,9007199254728754,-53,9007199254728252,-53
-5726438362366719,-77,7853925125197807,-72,9007199254728529,-53,-5252931099840131,-72,-6178303388965002,-72,9007199254727711,-53,9007199254729151,-53
-8177992790585211,-74,-7739821377134039,-72,9007199254728050,-53,5745744812273953,-73,-7310561419259776,-72,9007199254728532,-53,9007199254728149,-53
-6353310210753638,-75,7675993792701790,-72,9007199254728966,-53,7969871490723150,-72,-8799675611163880,-75,9007199254727920,-53,9007199254729014,-53
-8047249077501610,-72,-8492585932915325,-75,9007199254727687,-53,6346553930195442,-76,7984319325700823,-72,9007199254728086,-53,9007199254727960,-53
7599243485553845,-72,-7047453500792647,-74,9007199254728703,-53,7661770229961636,-72,-7899930825243974,-78,9007199254729134,-53,9007199254728859,-53
-7483852862714396,-73,7310210123425637,-72,9007199254727372,-53,7433532691860731,-73,6987412542289452,-72,9007199254728342,-53,9007199254727455,-53
7243191725002054,-72,-6522722770436456,-73,9007199254728249,-53,-5831863263480019,-73,7168513566619347,-72,9007199254728897,-53,9007199254728825,-53
-7576826635362460,-72,7106367460579478,-74,9007199254728761,-53,-7175960268083032,-72,-7373415228664783,-73,9007199254727848,-53,9007199254728939,-53
7152440800992482,-72,-5985611034724911,-73,9007199254728852,-53,-4886520995114811,-74,-7711217857825168,-72,9007199254728682,-53,9007199254728880,-53
-5453827498138834,-73,7372693955629864,-72,9007199254728513,-53,-6783697030759786,-72,-6809294034030392,-73,9007199254729358,-53,9007199254729311,-53
-7232006387408272,-72,-6223189297606157,-73,9007199254728474,-53,6514876222148917,-72,4993325905712527,-72,9007199254727385,-53,9007199254729144,-53
4654132161550549,-76,7754215395373701,-72,9007199254728832,-53,-6696734331728341,-76,-7594946855170977,-72,9007199254729308,-53,9007199254728945,-53
-8357087941239225,-73,6606663006718004,-72,9007199254728651,-53,-6691523965180508,-72,-7868540157020157,-73,9007199254728824,-53,9007199254728782,-53
7356465375994035,-72,-6665935923288734,-73,9007199254727820,-53,7762848371619951,-73,6519367908117234,-72,9007199254729366,-53,9007199254728613,-53
-8839339406736215,-73,6271954280272467,-72,9007199254729103,-53,-7674133894776530,-75,-8024967621610057,-72,9007199254727801,-53,9007199254730376,-53
-6170991573546009,-72,4948318146769685,-72,9007199254728357,-53,8814335870917018,-74,-7673525567177443,-72,9007199254728120,-53,9007199254728524,-53
7929642236358769,-72,-5107797094090116,-74,9007199254727964,-53,-4645581626311747,-73,-7293250974531038,-72,9007199254729160,-53,9007199254728492,-53
-8255063529113401,-73,-6975743354095302,-72,9007199254727724,-53,-6147156278115695,-72,-4711412391050404,-72,9007199254728878,-53,9007199254728296,-53
7069941928865441,-74,-7970633635037406,-72,9007199254727531,-53,4818095597740150,-72,-6283296339383036,-72,9007199254728331,-53,9007199254727639,-53
-7594116062761208,-72,6724362018638881,-76,9007199254729310,-53,-6164902816988959,-74,8048134531183239,-72,9007199254727432,-53,9007199254731005,-53
7880491781306192,-72,-5997107169575183,-74,9007199254727997,-53,-5333157205612173,-72,5894738143335845,-72,9007199254728231,-53,9007199254728182,-53
7056451079006229,-72,7254280164603963,-73,9007199254728279,-53,7741816361581038,-74,-7448213218892520,-72,9007199254729032,-53,9007199254728667,-53
5393495654206399,-72,6223901585120141,-72,9007199254727294,-53,-6540105786931459,-72,-8400157257705273,-73,9007199254728792,-53,9007199254728343,-53
-5501989120884527,-72,-5813232430446379,-72,9007199254728054,-53,-6816823377371616,-72,8202169632234054,-73,9007199254728211,-53,9007199254728119,-53
7624574784321274,-72,6148119895763074,-73,9007199254727344,-53,-5156655388368522,-73,-7236466648259763,-72,9007199254729074,-53,9007199254727742,-53
7898562810117591,-72,8262488107855501,-74,9007199254727531,-53,-6745655937203169,-72,-8322051903227302,-73,9007199254728306,-53,9007199254728227,-53
-5093929527763258,-72,5687662188313511,-72,9007199254729219,-53,-7314918117947354,-72,-8656313832606537,-74,9007199254729240,-53,9007199254729231,-53
6064955914967668,-72,5405601456535635,-72,9007199254727663,-53,5739568707586597,-72,5688507587096581,-72,9007199254727804,-53,9007199254727694,-53
